"","min_2","max_other","target_score","gene","rank"
"SUMO4",0.7,0.85,-0.15,"SUMO4",484
"CLIC1",6.55,6.7,-0.15,"CLIC1",485
"NONO",4.64,4.79,-0.15,"NONO",486
"PFN1",8.01,8.16,-0.15,"PFN1",487
"UQCR10",4.47,4.62,-0.15,"UQCR10",488
"PRC1",1.62,1.78,-0.16,"PRC1",489
"RTP4",1.61,1.77,-0.16,"RTP4",490
"KIF14",0.2,0.36,-0.16,"KIF14",491
"ALX4",0,0.16,-0.16,"ALX4",492
"CAPN13",0,0.16,-0.16,"CAPN13",493
"DNAJC22",0,0.16,-0.16,"DNAJC22",494
"FAM196A",0,0.16,-0.16,"FAM196A",495
"FGD1",0,0.16,-0.16,"FGD1",496
"GABRB3",0,0.16,-0.16,"GABRB3",497
"GALNT18",0,0.16,-0.16,"GALNT18",498
"IZUMO1",0,0.16,-0.16,"IZUMO1",499
"MAP6",0,0.16,-0.16,"MAP6",500
"SLC1A1",0,0.16,-0.16,"SLC1A1",501
"SLC5A1",0,0.16,-0.16,"SLC5A1",502
"TNFRSF11B",0,0.16,-0.16,"TNFRSF11B",503
"TSPAN11",0,0.16,-0.16,"TSPAN11",504
"WNK4",0,0.16,-0.16,"WNK4",505
"ZNF423",0,0.16,-0.16,"ZNF423",506
"ATP5I",4.51,4.67,-0.16,"ATP5I",507
"CTCF",3.3,3.46,-0.16,"CTCF",508
"HMGB1",5.41,5.57,-0.16,"HMGB1",509
"OPTN",4.12,4.28,-0.16,"OPTN",510
"SF3B1",4.91,5.07,-0.16,"SF3B1",511
"TYMS",1.63,1.79,-0.16,"TYMS",512
"WDR1",5.26,5.42,-0.16,"WDR1",513
"AGPAT1",2.89,3.06,-0.17,"AGPAT1",514
"ATAD3C",0.66,0.83,-0.17,"ATAD3C",515
"CCSER2",3.45,3.62,-0.17,"CCSER2",516
"CNP",3.12,3.29,-0.17,"CNP",517
"DGCR8",2.13,2.3,-0.17,"DGCR8",518
"DUT",3.69,3.86,-0.17,"DUT",519
"EXOSC1",2.37,2.54,-0.17,"EXOSC1",520
"FCHSD1",2.1,2.27,-0.17,"FCHSD1",521
"FOXJ3",2.68,2.85,-0.17,"FOXJ3",522
"MZT1",2.33,2.5,-0.17,"MZT1",523
"NACC1",2.64,2.81,-0.17,"NACC1",524
"NOL7",3.35,3.52,-0.17,"NOL7",525
"PEX16",2.58,2.75,-0.17,"PEX16",526
"RNF38",2.72,2.89,-0.17,"RNF38",527
"SEPSECS",1.33,1.5,-0.17,"SEPSECS",528
"SPCS2",3.88,4.05,-0.17,"SPCS2",529
"UBE2D2",4.93,5.1,-0.17,"UBE2D2",530
"ABCC8",0,0.17,-0.17,"ABCC8",531
"BEND6",0,0.17,-0.17,"BEND6",532
"CST9",0,0.17,-0.17,"CST9",533
"DYNC1I1",0,0.17,-0.17,"DYNC1I1",534
"GRIK1",0,0.17,-0.17,"GRIK1",535
"IGFALS",0,0.17,-0.17,"IGFALS",536
"KIAA0895",0,0.17,-0.17,"KIAA0895",537
"KLC3",0,0.17,-0.17,"KLC3",538
"LAMC2",0,0.17,-0.17,"LAMC2",539
"MMP3",0,0.17,-0.17,"MMP3",540
"NPAS3",0,0.17,-0.17,"NPAS3",541
"TBX18",0,0.17,-0.17,"TBX18",542
"ZNF750",0,0.17,-0.17,"ZNF750",543
"MELK",0.36,0.53,-0.17,"MELK",544
"NPIPB5",0.72,0.89,-0.17,"NPIPB5",545
"TRDMT1",1.17,1.34,-0.17,"TRDMT1",546
"FBXO22",2.01,2.18,-0.17,"FBXO22",547
"MFSD10",3.78,3.95,-0.17,"MFSD10",548
"PPP3CB",2.8,2.97,-0.17,"PPP3CB",549
"AKNA",5.75,5.93,-0.18,"AKNA",550
"EHD1",4.86,5.04,-0.18,"EHD1",551
"PPDPF",5.84,6.02,-0.18,"PPDPF",552
"PARD6G",1.11,1.29,-0.18,"PARD6G",553
"ZFAT",1.32,1.5,-0.18,"ZFAT",554
"CACNA1G",0,0.18,-0.18,"CACNA1G",555
"CDCA2",0.42,0.6,-0.18,"CDCA2",556
"FMO3",0,0.18,-0.18,"FMO3",557
"KAZALD1",0,0.18,-0.18,"KAZALD1",558
"LIPG",0,0.18,-0.18,"LIPG",559
"PDE1A",0,0.18,-0.18,"PDE1A",560
"SLC17A7",0,0.18,-0.18,"SLC17A7",561
"TCF15",0,0.18,-0.18,"TCF15",562
"TRIM16L",0.3,0.48,-0.18,"TRIM16L",563
"TRPC6",0,0.18,-0.18,"TRPC6",564
"VIT",0,0.18,-0.18,"VIT",565
"CDC7",0.69,0.87,-0.18,"CDC7",566
"FEN1",1.63,1.81,-0.18,"FEN1",567
"GFER",1.88,2.06,-0.18,"GFER",568
"MAD1L1",3.03,3.21,-0.18,"MAD1L1",569
"MED4",3.23,3.41,-0.18,"MED4",570
"RSAD1",2.36,2.54,-0.18,"RSAD1",571
"SRSF4",3.79,3.97,-0.18,"SRSF4",572
"UBE2M",3.56,3.74,-0.18,"UBE2M",573
"SKP1",5.01,5.19,-0.180000000000001,"SKP1",574
"CCT5",3.83,4.02,-0.19,"CCT5",575
"CFL1",7.66,7.85,-0.19,"CFL1",576
"CGGBP1",3.87,4.06,-0.19,"CGGBP1",577
"HNRNPA2B1",6.08,6.27,-0.19,"HNRNPA2B1",578
"JTB",4.49,4.68,-0.19,"JTB",579
"ALKBH6",2.29,2.48,-0.19,"ALKBH6",580
"ARID3B",2.24,2.43,-0.19,"ARID3B",581
"CBX8",0.56,0.75,-0.19,"CBX8",582
"DCTN6",2.75,2.94,-0.19,"DCTN6",583
"DTYMK",2.15,2.34,-0.19,"DTYMK",584
"FAM207A",1.44,1.63,-0.19,"FAM207A",585
"NDUFB3",3.57,3.76,-0.19,"NDUFB3",586
"SCYL3",1.94,2.13,-0.19,"SCYL3",587
"SUMF2",3.52,3.71,-0.19,"SUMF2",588
"RAB23",0.22,0.41,-0.19,"RAB23",589
"ANKRD13B",0,0.19,-0.19,"ANKRD13B",590
"BDKRB2",0,0.19,-0.19,"BDKRB2",591
"CREB3L1",0,0.19,-0.19,"CREB3L1",592
"FAM64A",0.34,0.53,-0.19,"FAM64A",593
"GDF10",0,0.19,-0.19,"GDF10",594
"HSPB6",0,0.19,-0.19,"HSPB6",595
"LMO3",0,0.19,-0.19,"LMO3",596
"NACAD",0,0.19,-0.19,"NACAD",597
"PRDM6",0,0.19,-0.19,"PRDM6",598
"RCOR2",0,0.19,-0.19,"RCOR2",599
"SCN7A",0,0.19,-0.19,"SCN7A",600
"SCUBE3",0,0.19,-0.19,"SCUBE3",601
"SLC16A9",0,0.19,-0.19,"SLC16A9",602
"WBSCR27",0.18,0.37,-0.19,"WBSCR27",603
"C2CD4D",0.82,1.01,-0.19,"C2CD4D",604
"AMBRA1",1.65,1.84,-0.19,"AMBRA1",605
"ATP5SL",2.55,2.74,-0.19,"ATP5SL",606
"CBX3",4.52,4.71,-0.19,"CBX3",607
"CUL1",3.03,3.22,-0.19,"CUL1",608
"LAT",5.14,5.33,-0.19,"LAT",609
"NCOA2",2.51,2.7,-0.19,"NCOA2",610
"PSMD12",2.26,2.45,-0.19,"PSMD12",611
"PTGES3",4.67,4.86,-0.19,"PTGES3",612
"STK17B",5.92,6.11,-0.19,"STK17B",613
"LY6E",5.57,5.77,-0.199999999999999,"LY6E",614
"MDH2",4.19,4.39,-0.199999999999999,"MDH2",615
"NEDD8",4.65,4.85,-0.199999999999999,"NEDD8",616
"FAM134A",3.39,3.59,-0.2,"FAM134A",617
"SARS",3.18,3.38,-0.2,"SARS",618
"TPMT",2.39,2.59,-0.2,"TPMT",619
"USP36",3.14,3.34,-0.2,"USP36",620
"ATP1A3",0.65,0.85,-0.2,"ATP1A3",621
"SLC35E4",0.67,0.87,-0.2,"SLC35E4",622
"UHRF1",0.5,0.7,-0.2,"UHRF1",623
"ADPRHL1",0.14,0.34,-0.2,"ADPRHL1",624
"DCX",0,0.2,-0.2,"DCX",625
"HPSE2",0,0.2,-0.2,"HPSE2",626
"MAMSTR",0.12,0.32,-0.2,"MAMSTR",627
"MEIKIN",0,0.2,-0.2,"MEIKIN",628
"PNMA2",0,0.2,-0.2,"PNMA2",629
"PPP1R2P3",0,0.2,-0.2,"PPP1R2P3",630
"STK31",0,0.2,-0.2,"STK31",631
"ANP32E",3.54,3.74,-0.2,"ANP32E",632
"CCNDBP1",4.14,4.34,-0.2,"CCNDBP1",633
"DHX30",3.01,3.21,-0.2,"DHX30",634
"EDF1",5.25,5.45,-0.2,"EDF1",635
"HNRNPK",6.01,6.21,-0.2,"HNRNPK",636
"ILF3",4.27,4.47,-0.2,"ILF3",637
"IPO8",1.98,2.18,-0.2,"IPO8",638
"MBNL1",5.18,5.38,-0.2,"MBNL1",639
"PIAS3",2.19,2.39,-0.2,"PIAS3",640
"PPP1R8",2.46,2.66,-0.2,"PPP1R8",641
"PSMD1",3.02,3.22,-0.2,"PSMD1",642
"RNF167",4.87,5.07,-0.2,"RNF167",643
"SH2D1A",4.13,4.33,-0.2,"SH2D1A",644
"SIGMAR1",2.86,3.06,-0.2,"SIGMAR1",645
"TBCA",4.12,4.32,-0.2,"TBCA",646
"TUFM",4.06,4.26,-0.2,"TUFM",647
"VPS26B",3.02,3.22,-0.2,"VPS26B",648
"WNK1",5.05,5.25,-0.2,"WNK1",649
"HNRNPAB",3.89,4.1,-0.21,"HNRNPAB",650
"ACP6",1.81,2.02,-0.21,"ACP6",651
"ARL6IP1",4.75,4.96,-0.21,"ARL6IP1",652
"CCT4",3.95,4.16,-0.21,"CCT4",653
"DRAP1",4.29,4.5,-0.21,"DRAP1",654
"EIF2A",2.83,3.04,-0.21,"EIF2A",655
"EXOC2",2.61,2.82,-0.21,"EXOC2",656
"FOXRED1",1.47,1.68,-0.21,"FOXRED1",657
"GRAMD1B",1.55,1.76,-0.21,"GRAMD1B",658
"LASP1",4.74,4.95,-0.21,"LASP1",659
"LENG1",2.42,2.63,-0.21,"LENG1",660
"NUP188",2.48,2.69,-0.21,"NUP188",661
"PFDN2",3.22,3.43,-0.21,"PFDN2",662
"PI4KA",3.22,3.43,-0.21,"PI4KA",663
"POLR2F",3.06,3.27,-0.21,"POLR2F",664
"PPM1B",3.35,3.56,-0.21,"PPM1B",665
"PSMB3",4.03,4.24,-0.21,"PSMB3",666
"RBBP7",3.41,3.62,-0.21,"RBBP7",667
"RNF19A",3.91,4.12,-0.21,"RNF19A",668
"RPF1",2.56,2.77,-0.21,"RPF1",669
"SFT2D2",3.02,3.23,-0.21,"SFT2D2",670
"SKA1",0.27,0.48,-0.21,"SKA1",671
"SNRPF",4.21,4.42,-0.21,"SNRPF",672
"SRD5A1",1.01,1.22,-0.21,"SRD5A1",673
"STAT1",5.37,5.58,-0.21,"STAT1",674
"THAP6",1.51,1.72,-0.21,"THAP6",675
"TMEM5",1.43,1.64,-0.21,"TMEM5",676
"TSHZ1",2.45,2.66,-0.21,"TSHZ1",677
"ADAMTS13",0,0.21,-0.21,"ADAMTS13",678
"ADAMTS2",0,0.21,-0.21,"ADAMTS2",679
"ADAMTSL1",0,0.21,-0.21,"ADAMTSL1",680
"HEPH",0,0.21,-0.21,"HEPH",681
"LMOD1",0,0.21,-0.21,"LMOD1",682
"MYOC",0,0.21,-0.21,"MYOC",683
"PCDHB16",0,0.21,-0.21,"PCDHB16",684
"PPP1R3C",0,0.21,-0.21,"PPP1R3C",685
"SLC12A3",0,0.21,-0.21,"SLC12A3",686
"SEPT3",0.11,0.32,-0.21,"SEPT3",687
"ANKFY1",2.31,2.53,-0.22,"ANKFY1",688
"CNOT6",2.49,2.71,-0.22,"CNOT6",689
"CWC15",2.99,3.21,-0.22,"CWC15",690
"ERICH1",2.95,3.17,-0.22,"ERICH1",691
"FBXW2",3.14,3.36,-0.22,"FBXW2",692
"HNRNPU",5.37,5.59,-0.22,"HNRNPU",693
"IL10RA",4.55,4.77,-0.22,"IL10RA",694
"MBD2",4.23,4.45,-0.22,"MBD2",695
"NUDT5",2.87,3.09,-0.22,"NUDT5",696
"RNPEPL1",4.07,4.29,-0.22,"RNPEPL1",697
"SSNA1",3.47,3.69,-0.22,"SSNA1",698
"TMEM59",4.9,5.12,-0.22,"TMEM59",699
"UBE2L6",4.63,4.85,-0.22,"UBE2L6",700
"ADAT2",1.36,1.58,-0.22,"ADAT2",701
"AGK",1.74,1.96,-0.22,"AGK",702
"ARMC6",1.99,2.21,-0.22,"ARMC6",703
"DCLK1",0.14,0.36,-0.22,"DCLK1",704
"MVD",1.93,2.15,-0.22,"MVD",705
"RAD54L",0.2,0.42,-0.22,"RAD54L",706
"ZXDC",1.97,2.19,-0.22,"ZXDC",707
"ARSJ",0,0.22,-0.22,"ARSJ",708
"FLNC",0,0.22,-0.22,"FLNC",709
"KRT73",0,0.22,-0.22,"KRT73",710
"MNS1",0,0.22,-0.22,"MNS1",711
"PGF",0,0.22,-0.22,"PGF",712
"SIX3",0,0.22,-0.22,"SIX3",713
"ARIH2",3.67,3.89,-0.22,"ARIH2",714
"CEP95",2.52,2.74,-0.22,"CEP95",715
"EXOSC9",2.67,2.89,-0.22,"EXOSC9",716
"GATC",2.13,2.35,-0.22,"GATC",717
"GGPS1",2.17,2.39,-0.22,"GGPS1",718
"HLA.G",3.76,3.98,-0.22,"HLA.G",719
"MPC2",3.48,3.7,-0.22,"MPC2",720
"NPC1",2.9,3.12,-0.22,"NPC1",721
"NRBP1",3.94,4.16,-0.22,"NRBP1",722
"TXNDC11",2.82,3.04,-0.22,"TXNDC11",723
"EIF4G2",5.72,5.94,-0.220000000000001,"EIF4G2",724
"HNRNPM",5.06,5.28,-0.220000000000001,"HNRNPM",725
"TRIM56",4.51,4.73,-0.220000000000001,"TRIM56",726
"ACTB",9.8,10.03,-0.229999999999999,"ACTB",727
"CD2",6.57,6.8,-0.23,"CD2",728
"VANGL1",0.91,1.14,-0.23,"VANGL1",729
"AGPAT3",3.05,3.28,-0.23,"AGPAT3",730
"CHTOP",3.86,4.09,-0.23,"CHTOP",731
"DCAF16",2.9,3.13,-0.23,"DCAF16",732
"FTSJ1",2.61,2.84,-0.23,"FTSJ1",733
"MCM6",2.86,3.09,-0.23,"MCM6",734
"NAAA",2.58,2.81,-0.23,"NAAA",735
"SAE1",2.92,3.15,-0.23,"SAE1",736
"SDAD1",2.6,2.83,-0.23,"SDAD1",737
"SF3B3",3.72,3.95,-0.23,"SF3B3",738
"SMAD2",2.83,3.06,-0.23,"SMAD2",739
"TBC1D22B",1.31,1.54,-0.23,"TBC1D22B",740
"TSPAN17",2.73,2.96,-0.23,"TSPAN17",741
"TSSC1",2.53,2.76,-0.23,"TSSC1",742
"VBP1",2.6,2.83,-0.23,"VBP1",743
"XRN1",2.8,3.03,-0.23,"XRN1",744
"CBWD3",0.22,0.45,-0.23,"CBWD3",745
"CHADL",0,0.23,-0.23,"CHADL",746
"COL23A1",0,0.23,-0.23,"COL23A1",747
"CST9L",0,0.23,-0.23,"CST9L",748
"CYP46A1",0,0.23,-0.23,"CYP46A1",749
"CYP4B1",0,0.23,-0.23,"CYP4B1",750
"FAM198A",0,0.23,-0.23,"FAM198A",751
"FGF11",0.17,0.4,-0.23,"FGF11",752
"FMN2",0,0.23,-0.23,"FMN2",753
"FOXS1",0,0.23,-0.23,"FOXS1",754
"GUCY1A2",0,0.23,-0.23,"GUCY1A2",755
"ITGBL1",0,0.23,-0.23,"ITGBL1",756
"KNDC1",0,0.23,-0.23,"KNDC1",757
"MYO15A",0,0.23,-0.23,"MYO15A",758
"NAV3",0,0.23,-0.23,"NAV3",759
"NPPC",0,0.23,-0.23,"NPPC",760
"PLIN1",0,0.23,-0.23,"PLIN1",761
"SSC4D",0.04,0.27,-0.23,"SSC4D",762
"TENM2",0,0.23,-0.23,"TENM2",763
"THAP10",0,0.23,-0.23,"THAP10",764
"TTLL9",0,0.23,-0.23,"TTLL9",765
"XG",0,0.23,-0.23,"XG",766
"SKA3",0.31,0.54,-0.23,"SKA3",767
"AURKAIP1",3.26,3.49,-0.23,"AURKAIP1",768
"COX8A",5.21,5.44,-0.23,"COX8A",769
"ELF1",4.5,4.73,-0.23,"ELF1",770
"ROMO1",4,4.23,-0.23,"ROMO1",771
"SASH3",4.61,4.85,-0.239999999999999,"SASH3",772
"CCT8",3.62,3.86,-0.24,"CCT8",773
"DCTD",3.16,3.4,-0.24,"DCTD",774
"GLS",3.86,4.1,-0.24,"GLS",775
"GOT2",2.37,2.61,-0.24,"GOT2",776
"NFYC",3.43,3.67,-0.24,"NFYC",777
"NSF",2.58,2.82,-0.24,"NSF",778
"PITPNB",2.87,3.11,-0.24,"PITPNB",779
"ZNF22",2.29,2.53,-0.24,"ZNF22",780
"AKR1C1",0,0.24,-0.24,"AKR1C1",781
"CNTN4",0,0.24,-0.24,"CNTN4",782
"CRLF1",0,0.24,-0.24,"CRLF1",783
"DIO2",0,0.24,-0.24,"DIO2",784
"DNAH6",0,0.24,-0.24,"DNAH6",785
"EGFL6",0,0.24,-0.24,"EGFL6",786
"ELP4",1.28,1.52,-0.24,"ELP4",787
"FIBIN",0,0.24,-0.24,"FIBIN",788
"GRIA2",0,0.24,-0.24,"GRIA2",789
"HSPB7",0,0.24,-0.24,"HSPB7",790
"MAB21L1",0,0.24,-0.24,"MAB21L1",791
"NAALADL1",1.54,1.78,-0.24,"NAALADL1",792
"NME5",0,0.24,-0.24,"NME5",793
"NOM1",1.78,2.02,-0.24,"NOM1",794
"PIGF",1.54,1.78,-0.24,"PIGF",795
"PLCE1",0,0.24,-0.24,"PLCE1",796
"SERPINA6",0,0.24,-0.24,"SERPINA6",797
"SLC13A2",0,0.24,-0.24,"SLC13A2",798
"UBQLN4",1.29,1.53,-0.24,"UBQLN4",799
"FOXO6",0.15,0.39,-0.24,"FOXO6",800
"UBE2QL1",0.15,0.39,-0.24,"UBE2QL1",801
"ACP1",3.42,3.66,-0.24,"ACP1",802
"DCPS",2.38,2.62,-0.24,"DCPS",803
"EED",2.09,2.33,-0.24,"EED",804
"MYL6",6.43,6.67,-0.24,"MYL6",805
"NDUFB10",4.21,4.45,-0.24,"NDUFB10",806
"PUM1",3.84,4.08,-0.24,"PUM1",807
"SMC5",2.53,2.77,-0.24,"SMC5",808
"TCEA1",3.53,3.77,-0.24,"TCEA1",809
"UBXN6",3.36,3.6,-0.24,"UBXN6",810
"ACAD10",1.32,1.57,-0.25,"ACAD10",811
"ANXA6",5.45,5.7,-0.25,"ANXA6",812
"APOLD1",2.83,3.08,-0.25,"APOLD1",813
"ARF1",5.66,5.91,-0.25,"ARF1",814
"ATP5J2",4.43,4.68,-0.25,"ATP5J2",815
"CCDC136",1.04,1.29,-0.25,"CCDC136",816
"CCDC174",2.09,2.34,-0.25,"CCDC174",817
"CDC42",5.66,5.91,-0.25,"CDC42",818
"COG1",2.38,2.63,-0.25,"COG1",819
"CXCL5",0,0.25,-0.25,"CXCL5",820
"DYNC1H1",4.04,4.29,-0.25,"DYNC1H1",821
"GAR1",2.11,2.36,-0.25,"GAR1",822
"HAND2",0,0.25,-0.25,"HAND2",823
"IFI16",5.09,5.34,-0.25,"IFI16",824
"IGDCC4",0,0.25,-0.25,"IGDCC4",825
"KCNG2",0,0.25,-0.25,"KCNG2",826
"KIAA2022",0,0.25,-0.25,"KIAA2022",827
"LAMC3",0,0.25,-0.25,"LAMC3",828
"LDHC",0,0.25,-0.25,"LDHC",829
"LRRC8E",0,0.25,-0.25,"LRRC8E",830
"LSM3",3.47,3.72,-0.25,"LSM3",831
"MANF",3.55,3.8,-0.25,"MANF",832
"MMP16",0,0.25,-0.25,"MMP16",833
"NKD2",0,0.25,-0.25,"NKD2",834
"NRSN2",0,0.25,-0.25,"NRSN2",835
"OGT",4.08,4.33,-0.25,"OGT",836
"PEBP4",0,0.25,-0.25,"PEBP4",837
"RAPGEF4",0,0.25,-0.25,"RAPGEF4",838
"RFFL",2.95,3.2,-0.25,"RFFL",839
"SCARA3",0,0.25,-0.25,"SCARA3",840
"SLC26A4",0,0.25,-0.25,"SLC26A4",841
"SPRED3",0,0.25,-0.25,"SPRED3",842
"SRPX2",0,0.25,-0.25,"SRPX2",843
"STK25",2.72,2.97,-0.25,"STK25",844
"SYDE1",0,0.25,-0.25,"SYDE1",845
"TBX15",0,0.25,-0.25,"TBX15",846
"TIA1",3.03,3.28,-0.25,"TIA1",847
"TMEM184A",0,0.25,-0.25,"TMEM184A",848
"TTK",0,0.25,-0.25,"TTK",849
"WDR83OS",4.83,5.08,-0.25,"WDR83OS",850
"WNT11",0,0.25,-0.25,"WNT11",851
"WNT4",0,0.25,-0.25,"WNT4",852
"DCTN3",3.56,3.82,-0.26,"DCTN3",853
"IMP3",3.31,3.57,-0.26,"IMP3",854
"ITPRIPL1",2.14,2.4,-0.26,"ITPRIPL1",855
"MRPL43",3.64,3.9,-0.26,"MRPL43",856
"PNMA1",2.79,3.05,-0.26,"PNMA1",857
"PPIA",6.23,6.49,-0.26,"PPIA",858
"PPP1CB",4.49,4.75,-0.26,"PPP1CB",859
"RAD21",4.53,4.79,-0.26,"RAD21",860
"RNF10",3.8,4.06,-0.26,"RNF10",861
"SMARCA5",3.62,3.88,-0.26,"SMARCA5",862
"SMARCE1",3.76,4.02,-0.26,"SMARCE1",863
"SNRPB",4.78,5.04,-0.26,"SNRPB",864
"TRAF3IP3",4.4,4.66,-0.26,"TRAF3IP3",865
"CCDC151",0,0.26,-0.26,"CCDC151",866
"CXCL17",0,0.26,-0.26,"CXCL17",867
"ETV1",0.11,0.37,-0.26,"ETV1",868
"GABRB2",0,0.26,-0.26,"GABRB2",869
"GFM2",1.56,1.82,-0.26,"GFM2",870
"GPR137C",0,0.26,-0.26,"GPR137C",871
"HMCN2",0,0.26,-0.26,"HMCN2",872
"HOXD10",0,0.26,-0.26,"HOXD10",873
"IFI27L1",1.25,1.51,-0.26,"IFI27L1",874
"ISLR2",0,0.26,-0.26,"ISLR2",875
"KCNIP1",0,0.26,-0.26,"KCNIP1",876
"MB",0,0.26,-0.26,"MB",877
"METTL15",1.41,1.67,-0.26,"METTL15",878
"NIF3L1",1.59,1.85,-0.26,"NIF3L1",879
"PDZRN3",0,0.26,-0.26,"PDZRN3",880
"PXMP2",1.07,1.33,-0.26,"PXMP2",881
"SEMA3E",0,0.26,-0.26,"SEMA3E",882
"STK36",0.59,0.85,-0.26,"STK36",883
"TMEM125",0,0.26,-0.26,"TMEM125",884
"TUB",0,0.26,-0.26,"TUB",885
"UBAP2",1.95,2.21,-0.26,"UBAP2",886
"ESCO2",0.29,0.55,-0.26,"ESCO2",887
"NEK2",0.29,0.55,-0.26,"NEK2",888
"ACSL6",1.92,2.18,-0.26,"ACSL6",889
"ANKRA2",1.88,2.14,-0.26,"ANKRA2",890
"ARFGAP2",3.07,3.33,-0.26,"ARFGAP2",891
"DAD1",3.19,3.45,-0.26,"DAD1",892
"GXYLT1",1.96,2.22,-0.26,"GXYLT1",893
"ILKAP",2.28,2.54,-0.26,"ILKAP",894
"NPLOC4",2.59,2.85,-0.26,"NPLOC4",895
"RNASEH1",1.9,2.16,-0.26,"RNASEH1",896
"SEC23A",2.44,2.7,-0.26,"SEC23A",897
"ATP5G3",4.47,4.73,-0.260000000000001,"ATP5G3",898
"MRFAP1",4.5,4.77,-0.27,"MRFAP1",899
"OST4",5.87,6.14,-0.27,"OST4",900
"PARK7",4.79,5.06,-0.27,"PARK7",901
"PSTPIP1",4.2,4.47,-0.27,"PSTPIP1",902
"SOD1",4.86,5.13,-0.27,"SOD1",903
"SRI",3.79,4.06,-0.27,"SRI",904
"ADAMTS18",0,0.27,-0.27,"ADAMTS18",905
"ANGPTL1",0,0.27,-0.27,"ANGPTL1",906
"ANKMY1",1.51,1.78,-0.27,"ANKMY1",907
"BRCC3",1.9,2.17,-0.27,"BRCC3",908
"CDH3",0,0.27,-0.27,"CDH3",909
"CNN1",0,0.27,-0.27,"CNN1",910
"CPNE3",2.79,3.06,-0.27,"CPNE3",911
"DUOX1",0,0.27,-0.27,"DUOX1",912
"ETNK1",2.79,3.06,-0.27,"ETNK1",913
"EXOC3L1",0,0.27,-0.27,"EXOC3L1",914
"GDF9",0.19,0.46,-0.27,"GDF9",915
"GMNN",1.02,1.29,-0.27,"GMNN",916
"HELB",2.64,2.91,-0.27,"HELB",917
"INSIG2",1.68,1.95,-0.27,"INSIG2",918
"LHX6",0,0.27,-0.27,"LHX6",919
"MRPL2",1.45,1.72,-0.27,"MRPL2",920
"PAM",2.5,2.77,-0.27,"PAM",921
"PCDH19",0,0.27,-0.27,"PCDH19",922
"PCDH7",0,0.27,-0.27,"PCDH7",923
"PSMA6",2.09,2.36,-0.27,"PSMA6",924
"RPP30",2.33,2.6,-0.27,"RPP30",925
"SLC6A14",0,0.27,-0.27,"SLC6A14",926
"SLC6A4",0,0.27,-0.27,"SLC6A4",927
"TAP2",3.71,3.98,-0.27,"TAP2",928
"TMEM100",0,0.27,-0.27,"TMEM100",929
"TMTC3",1.23,1.5,-0.27,"TMTC3",930
"ZBTB7C",0,0.27,-0.27,"ZBTB7C",931
"ANXA7",4.1,4.37,-0.27,"ANXA7",932
"LPIN1",4.1,4.37,-0.27,"LPIN1",933
"OCIAD2",4.35,4.62,-0.27,"OCIAD2",934
"TPM3",5.35,5.62,-0.27,"TPM3",935
"COX5A",4.36,4.64,-0.279999999999999,"COX5A",936
"ECH1",4.36,4.64,-0.279999999999999,"ECH1",937
"PIM3",4.24,4.52,-0.279999999999999,"PIM3",938
"APOL3",3.16,3.44,-0.28,"APOL3",939
"B4GALT3",2.95,3.23,-0.28,"B4GALT3",940
"CAPRIN1",3.72,4,-0.28,"CAPRIN1",941
"CHD8",3.23,3.51,-0.28,"CHD8",942
"ICMT",2.33,2.61,-0.28,"ICMT",943
"JOSD2",2.25,2.53,-0.28,"JOSD2",944
"ZBP1",3.04,3.32,-0.28,"ZBP1",945
"POLQ",0.08,0.36,-0.28,"POLQ",946
"ANKRD30B",0,0.28,-0.28,"ANKRD30B",947
"BHMT2",0,0.28,-0.28,"BHMT2",948
"CLGN",0,0.28,-0.28,"CLGN",949
"DYRK3",0,0.28,-0.28,"DYRK3",950
"FAM47E",0,0.28,-0.28,"FAM47E",951
"FAM65C",0,0.28,-0.28,"FAM65C",952
"FMO1",0,0.28,-0.28,"FMO1",953
"GRHL2",0,0.28,-0.28,"GRHL2",954
"INPP1",1.31,1.59,-0.28,"INPP1",955
"KIFC1",0.74,1.02,-0.28,"KIFC1",956
"MMP15",0,0.28,-0.28,"MMP15",957
"OMG",0,0.28,-0.28,"OMG",958
"PDE10A",0,0.28,-0.28,"PDE10A",959
"SOX8",0,0.28,-0.28,"SOX8",960
"TBC1D3L",0,0.28,-0.28,"TBC1D3L",961
"KSR1",1.9,2.18,-0.28,"KSR1",962
"MORF4L1",4.97,5.25,-0.28,"MORF4L1",963
"PRPF31",3.3,3.58,-0.28,"PRPF31",964
"SIVA1",3.71,3.99,-0.28,"SIVA1",965
"SLBP",3.13,3.41,-0.28,"SLBP",966
"SLC35D2",2.94,3.22,-0.28,"SLC35D2",967
"SNRPA",3.21,3.49,-0.28,"SNRPA",968
"SRSF7",5.21,5.49,-0.28,"SRSF7",969
"UBL7",2.65,2.93,-0.28,"UBL7",970
"PPHLN1",3.73,4.02,-0.29,"PPHLN1",971
"HNRNPA1L2",1.12,1.41,-0.29,"HNRNPA1L2",972
"HSDL1",1.35,1.64,-0.29,"HSDL1",973
"RBM19",1.84,2.13,-0.29,"RBM19",974
"APLP1",0,0.29,-0.29,"APLP1",975
"ASIC1",0,0.29,-0.29,"ASIC1",976
"BBOX1",0,0.29,-0.29,"BBOX1",977
"CELA1",0,0.29,-0.29,"CELA1",978
"CETP",0,0.29,-0.29,"CETP",979
