"","gene","score_avg","rank_avg"
"15678","SQSTM1",-1.316,10207.9
"15679","SRA1",-1.154,9213.2
"15680","SRBD1",-0.981,7500
"15681","SRC",-2.091,13122.6
"15682","SRCAP",-0.65,5899
"15683","SRCIN1",-0.264444444444444,2897.55555555556
"15684","SRD5A1",-1.027,8182.1
"15685","SRD5A2",-0.155,1993
"15686","SRD5A3",-1.613,12009.9
"15687","SREBF1",-1.28,9484
"15688","SREBF2",-1.328,10810
"15689","SREK1",-0.883,7607.9
"15690","SREK1IP1",-0.729,6225.1
"15691","SRF",-1.115,8972.1
"15692","SRFBP1",-1.153,8789.3
"15693","SRGAP1",-2.179,13179.4
"15694","SRGAP2",-1.503,11326.9
"15695","SRGAP2B",-1.09125,9809.625
"15696","SRGAP2C",-1.235,9347.7
"15697","SRGAP3",-0.911,7422.1
"15698","SRGN",-1.217,9445.5
"15699","SRI",-0.761,6427
"15700","SRL",-0.321666666666667,3805.16666666667
"15701","SRM",-1.862,11674.3
"15702","SRMS",-0.12,1213.16666666667
"15703","SRP14",-0.441,4034.1
"15704","SRP19",-0.792,6674.3
"15705","SRP54",-0.901,7293.5
"15706","SRP68",-0.745,6707.1
"15707","SRP72",-1.079,9071.3
"15708","SRP9",-0.597,5146.6
"15709","SRPK1",-0.68,5499.7
"15710","SRPK2",-0.924,8347.2
"15711","SRPK3",-0.26625,2804
"15712","SRPRB",-2.237,12711.9
"15713","SRPX",-2.21222222222222,11306.7777777778
"15714","SRPX2",-0.568888888888889,5296.77777777778
"15715","SRR",-1.301,9868.1
"15716","SRRD",-1,8541.5
"15717","SRRM1",-0.375,3315.9
"15718","SRRM2",-0.979,7890.7
"15719","SRRM3",-0.17875,2255.625
"15720","SRRM4",-0.727142857142857,5088.28571428571
"15721","SRRM5",-0.302857142857143,3463.85714285714
"15722","SRRT",-1.321,10277
"15723","SRSF1",-1.123,8299.3
"15724","SRSF10",-0.776,6100.2
"15725","SRSF11",-0.724,6682.5
"15726","SRSF12",-1.06375,9112.125
"15727","SRSF2",-0.79,6878.4
"15728","SRSF3",-0.717,5037.1
"15729","SRSF4",-0.427,4128.6
"15730","SRSF5",-0.978,7644.9
"15731","SRSF6",-0.865,7412.3
"15732","SRSF7",-0.565,5424
"15733","SRSF8",-0.94125,8791
"15734","SRSF9",-1.043,9115
"15735","SRXN1",-0.65,5664.3
"15736","SRY",-0.11,1381.33333333333
"15737","SS18",-0.774,6248
"15738","SS18L1",-1.103,9156.3
"15739","SS18L2",-0.548,4496.8
"15740","SSB",-0.815,7383.8
"15741","SSBP1",-0.644444444444444,5747.44444444444
"15742","SSBP2",-2.127,13492.6
"15743","SSBP3",-1.398,10560.7
"15744","SSBP4",-0.849,7560.7
"15745","SSC4D",-0.428333333333333,4117
"15746","SSC5D",-0.592,5647.8
"15747","SSFA2",-2.234,13623.1
"15748","SSH1",-0.739,6320
"15749","SSH2",-1.579,12036.6
"15750","SSH3",-0.766,6033.1
"15751","SSMEM1",-0.044,767.2
"15752","SSNA1",-0.86,6281.1
"15753","SSPN",-3.356,14511.3
"15754","SSPO",-0.22625,2597.5
"15755","SSR1",-1.325,9778.2
"15756","SSR2",-1.248,9637.3
"15757","SSR3",-2.779,13596.6
"15758","SSR4",-3.655,12908.7
"15759","SSRP1",-0.822,7217.2
"15760","SSSCA1",-1.337,10362.5
"15761","SST",-0.765,6137
"15762","SSTR1",-0.58,4386.625
"15763","SSTR2",-0.923,8054.5
"15764","SSTR3",-0.867,7157.4
"15765","SSTR4",-0.135,1745.5
"15766","SSTR5",-0.163333333333333,2081.33333333333
"15767","SSU72",-1.007,6310.5
"15768","SSU72P4",-0.59,4774
"15769","SSU72P5",-0.53,4376
"15770","SSUH2",-1.12,7272.25
"15771","SSX1",-0.3725,3612
"15772","SSX2",-0.145,2196
"15773","SSX2B",-0.3,2872.33333333333
"15774","SSX2IP",-1.599,10709.8
"15775","SSX3",-0.188,2574
"15776","SSX4",-0.08,1694
"15777","SSX4B",-0.503333333333333,4671
"15778","SSX5",-0.284,3662.8
"15779","SSX7",-0.1,1553.25
"15780","ST13",-0.741,6558.8
"15781","ST14",-2.961,14824.2
"15782","ST18",-0.868,6996.3
"15783","ST20",-1.803,11182.7
"15784","ST20.MTHFS",-0.71875,6724.125
"15785","ST3GAL1",-1.254,9817
"15786","ST3GAL2",-1.282,10504.8
"15787","ST3GAL3",-1.169,9497.9
"15788","ST3GAL4",-2.114,12728.6
"15789","ST3GAL5",-1.501,11322.6
"15790","ST3GAL6",-2.924,14705.9
"15791","ST5",-1.398,10333.7
"15792","ST6GAL1",-3.188,14821.6
"15793","ST6GAL2",-0.2825,2962.625
"15794","ST6GALNAC1",-1.071,8650.4
"15795","ST6GALNAC2",-1.27666666666667,9625.77777777778
"15796","ST6GALNAC3",-2.069,13112.9
"15797","ST6GALNAC4",-2.219,12655.4
"15798","ST6GALNAC5",-0.17,2467.57142857143
"15799","ST6GALNAC6",-0.603,5494.4
"15800","ST7",-1.777,12683.1
"15801","ST7L",-0.706,6723.3
"15802","ST8SIA1",-1.673,11550.6
"15803","ST8SIA2",-0.143333333333333,2035.5
"15804","ST8SIA3",-0.666,5867
"15805","ST8SIA4",-1.174,9815.4
"15806","ST8SIA5",-0.4025,3112.5
"15807","ST8SIA6",-1.35777777777778,10751.5555555556
"15808","STAB1",-4.025,15449.3
"15809","STAB2",-0.807777777777778,7503.22222222222
"15810","STAC",-1.29625,10084.625
"15811","STAC2",-0.51625,4676.875
"15812","STAC3",-1.76111111111111,11898.5555555556
"15813","STAG1",-0.764,6315.8
"15814","STAG2",-0.661,5942.7
"15815","STAG3",-3.106,13586.9
"15816","STAM",-1.086,8498.6
"15817","STAM2",-0.891,7857.9
"15818","STAMBP",-0.457,3884.1
"15819","STAMBPL1",-0.976,6864.5
"15820","STAP1",-3.971,15441.1
"15821","STAP2",-1.087,8669.8
"15822","STAR",-0.412857142857143,4412.14285714286
"15823","STARD10",-1.782,12420
"15824","STARD13",-1.601,11204.3
"15825","STARD3",-0.968,8101.5
"15826","STARD3NL",-2.214,13398.3
"15827","STARD4",-1.532,11064.7
"15828","STARD5",-2.187,13159.1
"15829","STARD6",-0.395714285714286,4457.71428571429
"15830","STARD7",-0.82,6933
"15831","STARD8",-1.697,11754.9
"15832","STARD9",-1.18,9264.5
"15833","STAT1",-0.681,5906.6
"15834","STAT2",-1.172,9520.4
"15835","STAT3",-0.644,5546.1
"15836","STAT4",-1.241,10178.9
"15837","STAT5A",-0.58,4985.5
"15838","STAT5B",-0.808,6715
"15839","STAT6",-1.479,11739.4
"15840","STATH",-0.306666666666667,3298.66666666667
"15841","STAU1",-0.525,4541.7
"15842","STAU2",-0.856,6890.9
"15843","STC1",-3.44,13851.6666666667
"15844","STC2",-1.98666666666667,9973.11111111111
"15845","STEAP1",-0.58,4861.6
"15846","STEAP1B",-1.45625,11131.25
"15847","STEAP2",-0.397777777777778,4100.33333333333
"15848","STEAP3",-1.144,9288.5
"15849","STEAP4",-1.972,11769.8
"15850","STH",-0.1175,1526.25
"15851","STIL",-0.876,5980.7
"15852","STIM1",-0.991,8079.8
"15853","STIM2",-1.047,8826.3
"15854","STIP1",-0.203,2009.8
"15855","STK10",-0.979,7977.1
"15856","STK11",-0.937,7908.1
"15857","STK11IP",-1.02,8656.7
"15858","STK16",-0.79,6599.6
"15859","STK17A",-1.363,10716
"15860","STK17B",-0.197,2237
"15861","STK19",-0.875,7707.6
"15862","STK24",-0.718,6351.4
"15863","STK25",-1.032,8607.5
"15864","STK26",-1.62142857142857,11781.5714285714
"15865","STK3",-1.812,12615.4
"15866","STK31",-0.442222222222222,4208
"15867","STK32A",-0.458333333333333,5565.16666666667
"15868","STK32B",-0.775,7882.375
"15869","STK32C",-1.391,11028.6
"15870","STK33",-1.01888888888889,9312.77777777778
"15871","STK35",-0.795,7127.4
"15872","STK36",-0.749,6428.1
"15873","STK38",-1.588,11453.7
"15874","STK38L",-1.447,10936.9
"15875","STK39",-0.918,8221.6
"15876","STK4",-0.805,7354.7
"15877","STK40",-1.55,10818.1
"15878","STKLD1",-0.298333333333333,2517.33333333333
"15879","STMN1",-2.406,12601
"15880","STMN2",-0.438333333333333,4110.66666666667
"15881","STMN3",-1.381,9756.5
"15882","STMN4",-0.165714285714286,2574.57142857143
"15883","STMND1",-0.2975,3310.375
"15884","STOM",-3.11,14661.6666666667
"15885","STOML1",-1.04,8088.88888888889
"15886","STOML2",-0.885555555555556,7507.11111111111
"15887","STOML3",-0.36,3916.83333333333
"15888","STON1",-0.923,6466.3
"15889","STON1.GTF2A1L",-0.236,2722.8
"15890","STON2",-1.239,9219.9
"15891","STOX1",-0.444444444444444,4574.77777777778
"15892","STOX2",-0.703333333333333,6581.22222222222
"15893","STPG1",-1.169,9392
"15894","STPG2",-0.278571428571429,3505.28571428571
"15895","STRA6",-0.84,6892.22222222222
"15896","STRA8",-0.04,605.666666666667
"15897","STRADA",-0.963,8174.6
"15898","STRADB",-1.613,12112.1
"15899","STRAP",-0.537,5117
"15900","STRBP",-2.458,14145.3
"15901","STRC",-0.3275,3513.625
"15902","STRIP1",-0.869,7609.8
"15903","STRIP2",-1.338,8910.6
"15904","STRN",-1.438,9095
"15905","STRN3",-1.124,9524.8
"15906","STRN4",-1.304,10118.5
"15907","STS",-0.776,7311.8
"15908","STT3A",-1.803,11911.5
"15909","STT3B",-1.109,9125.2
"15910","STUB1",-1.07,8382.4
"15911","STX10",-0.959,7323.8
"15912","STX11",-1.404,11234.2
"15913","STX12",-1.924,13163.6
"15914","STX16",-0.71,6421.7
"15915","STX16.NPEPL1",-0.82,8233.5
"15916","STX17",-1.38666666666667,9959.44444444445
"15917","STX18",-1.089,8908.7
"15918","STX19",-0.45375,4317
"15919","STX1A",-0.939,7288.8
"15920","STX1B",-0.585714285714286,6257
"15921","STX2",-1.109,9395.5
"15922","STX3",-3.215,14681.3
"15923","STX4",-1.545,10804.4
"15924","STX5",-1.365,10259.3
"15925","STX6",-1.178,8880.3
"15926","STX7",-2.593,14380.3
"15927","STX8",-0.622,5698.3
"15928","STXBP1",-1.319,9227.2
"15929","STXBP2",-1.753,11477.6
"15930","STXBP3",-1.061,8723.5
"15931","STXBP4",-0.716,6280.3
"15932","STXBP5",-1.45,10679
"15933","STXBP5L",-0.256666666666667,3065.83333333333
"15934","STXBP6",-2.117,11098.9
"15935","STYK1",-1.165,9799.5
"15936","STYX",-0.845,6992.9
"15937","STYXL1",-0.747,6574.9
"15938","SUB1",-0.928,7826.6
"15939","SUCLA2",-0.76,6171.66666666667
"15940","SUCLG1",-1.38555555555556,8375.88888888889
"15941","SUCLG2",-0.683333333333333,6435.88888888889
"15942","SUCNR1",-1.639,11668.7
"15943","SUCO",-1.298,10277.4
"15944","SUDS3",-0.987,7972
"15945","SUFU",-1.14,9456.7
"15946","SUGCT",-0.542857142857143,4549.42857142857
"15947","SUGP1",-1.12,8805.8
"15948","SUGP2",-1.029,8728.2
"15949","SUGT1",-0.438,4048.7
"15950","SULF1",-1.36111111111111,9089.22222222222
"15951","SULF2",-3.595,15211
"15952","SULT1A1",-2.426,13934.9
"15953","SULT1A2",-0.799,6834.9
"15954","SULT1A3",-1.03,8633.1
"15955","SULT1A4",-0.90125,6921.625
"15956","SULT1B1",-1.673,11869.8
"15957","SULT1C2",-0.576666666666667,5413
"15958","SULT1C3",-0.045,882.5
"15959","SULT1C4",-1.10444444444444,8283.66666666667
"15960","SULT1E1",-0.3025,3191.75
"15961","SULT2A1",-1.62666666666667,10175.8333333333
"15962","SULT2B1",-0.634444444444444,5116.88888888889
"15963","SULT4A1",-0.114,1696.2
"15964","SULT6B1",-0.403333333333333,3839.33333333333
"15965","SUMF1",-1.356,10554.9
"15966","SUMF2",-0.668,6363.6
"15967","SUMO1",-0.393,3684
"15968","SUMO2",-0.287,2869.2
"15969","SUMO3",-0.705,6778.7
"15970","SUMO4",-1.263,8837.6
"15971","SUN1",-1.472,11270
"15972","SUN2",-1.569,11721.7
"15973","SUN3",-0.653333333333333,6409.5
"15974","SUN5",-1.14,6258
"15975","SUOX",-1.14222222222222,9221.22222222222
"15976","SUPT16H",-0.525,4920.7
"15977","SUPT20H",-0.612,5535.6
"15978","SUPT3H",-1.16,9281.9
"15979","SUPT4H1",-1.321,9129.6
"15980","SUPT5H",-0.606,5016.1
"15981","SUPT6H",-0.881,6695.6
"15982","SUPT7L",-0.671,5029.2
"15983","SUPV3L1",-1.24333333333333,9050.22222222222
"15984","SURF1",-1.45,11351.7777777778
"15985","SURF2",-0.483,4144.1
"15986","SURF4",-0.166,1895
"15987","SURF6",-0.796,6537.9
"15988","SUSD1",-1.702,12325.1
"15989","SUSD2",-0.311111111111111,3100.66666666667
"15990","SUSD3",-0.756,6581
"15991","SUSD4",-0.896,7325.9
"15992","SUSD5",-0.26,3342.28571428571
"15993","SUSD6",-0.768571428571429,6359
"15994","SUV39H1",-1.053,7971.7
"15995","SUV39H2",-0.786,6862.1
"15996","SUZ12",-0.618,5471.9
"15997","SV2A",-0.592,4906.6
"15998","SV2B",-0.578888888888889,4952.22222222222
"15999","SV2C",-0.235,2853.75
"16000","SVEP1",-0.7,6046.625
"16001","SVIL",-2.493,13883.7
"16002","SVIP",-1.088,9175.2
"16003","SVOP",-0.474285714285714,5262
"16004","SVOPL",-2.06555555555556,10542.7777777778
"16005","SWAP70",-4.308,15585.4
"16006","SWI5",-1.157,8982.3
"16007","SWSAP1",-1.17,9462.3
"16008","SWT1",-1.14,9322.5
"16009","SYAP1",-1.364,9791.2
"16010","SYBU",-1.312,9329
"16011","SYCE1",-0.76875,5468.25
"16012","SYCE1L",-0.974444444444444,8507.44444444445
"16013","SYCE2",-0.4825,4957
"16014","SYCE3",-0.435714285714286,4784
"16015","SYCN",-0.0366666666666667,590.666666666667
"16016","SYCP1",-0.772,5601.4
"16017","SYCP2",-0.882,6621.5
"16018","SYCP2L",-1.13,8202.4
"16019","SYCP3",-1.18,9041.7
"16020","SYDE1",-0.62,5678.75
"16021","SYDE2",-0.783,6775.1
"16022","SYF2",-0.664,5897.1
"16023","SYK",-4.107,15487.8
"16024","SYMPK",-1.277,10188
"16025","SYN1",-0.475555555555556,4970.33333333333
"16026","SYN2",-0.29625,3248
"16027","SYN3",-0.61125,5778.125
"16028","SYNC",-0.837,7232.3
"16029","SYNCRIP",-0.65,5298.1
"16030","SYNDIG1",-0.113333333333333,1812.16666666667
"16031","SYNDIG1L",-0.125714285714286,1938.57142857143
"16032","SYNE1",-1.775,12036.1
"16033","SYNE2",-0.773,6925.4
"16034","SYNE3",-1.008,8423.5
"16035","SYNE4",-0.58,5467.44444444444
"16036","SYNGAP1",-1.42,9785.11111111111
"16037","SYNGR1",-3.177,14875.1
"16038","SYNGR2",-2.43,14172.8
"16039","SYNGR3",-0.978,7903.2
"16040","SYNGR4",-0.31,3134.5
"16041","SYNJ1",-0.942,8275.4
"16042","SYNJ2",-0.737,6627.7
"16043","SYNJ2BP",-1.25888888888889,9974
"16044","SYNJ2BP.COX16",-0.777142857142857,6089.57142857143
"16045","SYNM",-1.429,10590.2
"16046","SYNPO",-2.397,12806.3
"16047","SYNPO2",-1.59777777777778,9583.55555555555
"16048","SYNPO2L",-0.45,5399.71428571429
"16049","SYNPR",-0.2075,2667.5
"16050","SYNRG",-0.507,4724
"16051","SYP",-0.674,5975.4
"16052","SYPL1",-2.609,14340.9
"16053","SYPL2",-0.115,1828.83333333333
"16054","SYS1",-1.202,9632.9
"16055","SYS1.DBNDD2",-1.3525,9965
"16056","SYT1",-1.791,11665.1
"16057","SYT10",-0.832857142857143,4683.14285714286
"16058","SYT11",-0.455,4350.2
"16059","SYT12",-0.6525,5660.875
"16060","SYT13",-0.25875,3416
"16061","SYT14",-0.122857142857143,1657.28571428571
"16062","SYT16",-0.22,2533.57142857143
"16063","SYT17",-1.074,8614.9
"16064","SYT2",-0.52125,5131
"16065","SYT3",-0.711666666666667,4954.16666666667
"16066","SYT4",-0.251428571428571,3254.28571428571
"16067","SYT5",-0.357777777777778,3640.22222222222
"16068","SYT6",-0.71,6266.85714285714
"16069","SYT7",-0.446666666666667,4440.22222222222
"16070","SYT8",-0.472857142857143,4104.14285714286
"16071","SYT9",-0.33,4157.4
"16072","SYTL1",-1.344,10325.5
"16073","SYTL2",-2.467,14287.7
"16074","SYTL3",-1.093,9076
"16075","SYTL4",-0.943,7987.7
"16076","SYTL5",-0.19375,1966.125
"16077","SYVN1",-2.349,13686.7
"16078","SZRD1",-0.635,5013
"16079","SZT2",-1.065,8731.5
"16080","T",-0.144,2086
"16081","TAAR1",-0.1325,1680
"16082","TAAR2",-0.262,3427
"16083","TAAR5",-0.175,2476.25
"16084","TAAR6",-0.11,1775.5
"16085","TAAR8",-0.105,1261.5
"16086","TAAR9",-0.075,814
"16087","TAB1",-0.732,6621.3
"16088","TAB2",-0.671,6037.1
"16089","TAB3",-0.66,5535.4
"16090","TAC1",-0.36125,3703
"16091","TAC3",-0.222857142857143,2777.42857142857
"16092","TAC4",-0.553333333333333,4715.83333333333
"16093","TACC1",-0.932,7805.1
"16094","TACC2",-1.623,9700.5
"16095","TACC3",-1.024,8779.8
"16096","TACO1",-1.13,9289.55555555555
"16097","TACR1",-0.98625,6572.625
"16098","TACR2",-0.3025,3246
"16099","TACR3",-0.15,2022.5
"16100","TACSTD2",-3.415,13907.1
"16101","TADA1",-1.073,8607.3
"16102","TADA2A",-1.129,8312.2
"16103","TADA2B",-0.977,8458.8
"16104","TADA3",-0.644,5021.9
"16105","TAF1",-1.047,8827.5
"16106","TAF10",-0.904,7890.9
"16107","TAF11",-0.887,6941.5
"16108","TAF12",-0.556,4975.3
"16109","TAF13",-1.137,9287.7
"16110","TAF15",-1.059,7820.7
"16111","TAF1A",-1.259,9822.1
"16112","TAF1B",-0.847,7023.5
"16113","TAF1C",-1.417,10734.6
"16114","TAF1D",-1.035,8822.2
"16115","TAF1L",-1.02,8157.16666666667
"16116","TAF2",-1.034,8048.4
"16117","TAF3",-0.641,5554.4
"16118","TAF4",-0.698,6003.4
"16119","TAF4B",-2.019,13336.4
"16120","TAF5",-0.639,5930.5
"16121","TAF5L",-0.858,7362.2
"16122","TAF6",-0.735,6462.4
"16123","TAF6L",-0.902,7958.8
"16124","TAF7",-0.856,6935.1
"16125","TAF7L",-0.221428571428571,2701.57142857143
"16126","TAF8",-1.025,8360
"16127","TAF9B",-1.331,10624.2
"16128","TAGAP",-1.426,10940.7
"16129","TAGLN",-2.59,13932.9
"16130","TAGLN2",-1.606,11800.8
"16131","TAGLN3",-0.337142857142857,4131.14285714286
"16132","TAL1",-1.446,9952.7
"16133","TAL2",-0.708571428571429,6551.28571428571
"16134","TALDO1",-1.416,10768.2
"16135","TAMM41",-0.846666666666667,6416.44444444444
"16136","TANC1",-1.713,11454
"16137","TANC2",-1.612,11737.7
"16138","TANGO2",-0.803,7254
"16139","TANGO6",-1.218,8056.1
"16140","TANK",-0.636,5864.3
"16141","TAOK1",-0.766,6692.2
"16142","TAOK2",-1.093,8806.6
"16143","TAOK3",-0.911,7991
"16144","TAP1",-0.439,4934.8
"16145","TAP2",-1.177,9914.4
"16146","TAPBP",-1.005,8696
"16147","TAPBPL",-1.708,11777.8
"16148","TAPT1",-1.759,12108.7
"16149","TARBP1",-1.324,10379.7
"16150","TARBP2",-1.346,9926.9
"16151","TARM1",-0.435,4012.25
"16152","TARS",-1.03555555555556,7768.66666666667
"16153","TARS2",-0.828888888888889,7508.11111111111
"16154","TARSL2",-1.209,9619.7
"16155","TAS1R1",-0.214285714285714,2636.71428571429
"16156","TAS1R2",-0.065,1052.75
"16157","TAS1R3",-1.681,12307
"16158","TAS2R1",-0.68,7605.5
"16159","TAS2R10",-0.246666666666667,3187.33333333333
"16160","TAS2R13",-0.276666666666667,3192.16666666667
"16161","TAS2R14",-0.511,4763.4
"16162","TAS2R16",-0.4575,4799.75
"16163","TAS2R19",-1.02428571428571,5161.57142857143
"16164","TAS2R20",-0.284285714285714,3489.85714285714
"16165","TAS2R3",-0.285,3856
"16166","TAS2R30",-0.703333333333333,6251.22222222222
"16167","TAS2R31",-0.878571428571429,5815.57142857143
"16168","TAS2R38",-0.0325,724
"16169","TAS2R39",-0.755,8982
"16170","TAS2R4",-0.753333333333333,6936.22222222222
"16171","TAS2R40",-0.0625,1194.25
"16172","TAS2R41",-0.15,2131.66666666667
"16173","TAS2R42",-0.26,2672.4
"16174","TAS2R43",-0.398571428571429,4428.14285714286
"16175","TAS2R46",-0.178571428571429,2255
"16176","TAS2R5",-1.04571428571429,7572.42857142857
"16177","TAS2R50",-0.313333333333333,3781.5
"16178","TAS2R60",-0.798,6365.6
"16179","TAS2R7",-0.115,1305.5
"16180","TAS2R8",-0.07,1073.66666666667
"16181","TAS2R9",-0.106666666666667,1309
"16182","TASP1",-1.346,10008.9
"16183","TAT",-1.04,7155
"16184","TATDN1",-1.16,9230.4
"16185","TATDN2",-0.751,6475.4
"16186","TATDN3",-1.173,9384.4
"16187","TAX1BP1",-0.44,3702
"16188","TAX1BP3",-1.862,12358.8
"16189","TAZ",-1.054,8895.8
"16190","TBATA",-0.126666666666667,1843.83333333333
"16191","TBC1D1",-1.397,10855.2
"16192","TBC1D10A",-0.972,8565.3
"16193","TBC1D10B",-0.948,8046.3
"16194","TBC1D10C",-0.474,4320.2
"16195","TBC1D12",-1.227,9903.9
"16196","TBC1D13",-1.33,10673.9
"16197","TBC1D14",-1.534,10411.9
"16198","TBC1D15",-0.831,7261.7
"16199","TBC1D16",-1.004,8459.2
"16200","TBC1D17",-1.356,8934.8
"16201","TBC1D19",-1.324,10399.8
"16202","TBC1D2",-1.958,12293.9
"16203","TBC1D20",-0.968,8041.2
"16204","TBC1D21",-1.08,5596.25
"16205","TBC1D22A",-1.197,10159
"16206","TBC1D22B",-1.329,8405.2
"16207","TBC1D23",-1.074,8635.2
"16208","TBC1D24",-0.827,7342.9
"16209","TBC1D25",-1.169,9734.3
"16210","TBC1D26",-0.386,4457.6
"16211","TBC1D28",-0.1675,2488.25
"16212","TBC1D29",-0.184285714285714,2387.71428571429
"16213","TBC1D2B",-0.981,7460.7
"16214","TBC1D3",-0.413333333333333,4358.33333333333
"16215","TBC1D30",-0.885,7397.3
"16216","TBC1D31",-1.28375,10003.875
"16217","TBC1D32",-0.98625,8374.625
"16218","TBC1D3B",-0.2525,3293.5
"16219","TBC1D3C",-0.235,2940.83333333333
"16220","TBC1D3D",-0.143333333333333,2111.33333333333
"16221","TBC1D3E",-0.08,1031.5
"16222","TBC1D3F",-0.8175,6970.75
"16223","TBC1D3G",-0.09,1513.5
"16224","TBC1D3H",-0.08,1736.33333333333
"16225","TBC1D3I",-0.0966666666666667,1378.33333333333
"16226","TBC1D3K",-0.03,834
"16227","TBC1D3L",-0.204,1842.6
"16228","TBC1D4",-2.044,12422.1
"16229","TBC1D5",-1.015,8957.5
"16230","TBC1D7",-1.332,8640.4
"16231","TBC1D8",-2.391,12469.5
"16232","TBC1D8B",-1.373,8725.6
"16233","TBC1D9",-3.107,14994.4
"16234","TBC1D9B",-1.128,9190.6
"16235","TBCA",-0.875,7206.9
"16236","TBCB",-0.651,5508.6
"16237","TBCC",-0.964,8388.8
"16238","TBCCD1",-0.803,6980.6
"16239","TBCD",-1.678,12225.2
"16240","TBCE",-0.716666666666667,6554.22222222222
"16241","TBCEL",-1.608,11714.5
"16242","TBCK",-1.105,9453.1
"16243","TBK1",-0.837,6137.4
"16244","TBKBP1",-0.736,6831.2
"16245","TBL1X",-1.501,10769.3
"16246","TBL1XR1",-0.433,3914.1
"16247","TBL1Y",-0.206,2877.6
"16248","TBL2",-1.749,12477
"16249","TBL3",-0.774,7019.6
"16250","TBP",-1.009,8746.1
"16251","TBPL1",-1.116,9186.2
"16252","TBPL2",-0.736,4728.4
"16253","TBR1",-0.128333333333333,1890.5
"16254","TBRG1",-0.611,5733.3
"16255","TBRG4",-1.28,9410.22222222222
"16256","TBX1",-0.8025,7466.5
"16257","TBX10",-0.147142857142857,1744.28571428571
"16258","TBX15",-0.308888888888889,2912.33333333333
"16259","TBX18",-0.17375,2148.75
"16260","TBX19",-1.154,9305.7
"16261","TBX2",-0.748888888888889,5902.44444444444
"16262","TBX20",-0.862,4650
"16263","TBX21",-2.247,13724.6
"16264","TBX3",-1.42888888888889,8853.11111111111
"16265","TBX4",-0.3,3119.66666666667
"16266","TBX5",-0.617142857142857,4559.71428571429
"16267","TBX6",-0.5,4899.5
"16268","TBXA2R",-1.16777777777778,9378.55555555555
"16269","TBXAS1",-3.674,15324
"16270","TC2N",-3.049,14511.6
"16271","TCAF1",-1.09428571428571,8658.85714285714
"16272","TCAF2",-0.981428571428571,7620.71428571429
"16273","TCAIM",-1.35333333333333,10663.2222222222
"16274","TCAP",-0.73375,7199
"16275","TCEA1",-0.939,8308.1
"16276","TCEA2",-1.465,11416
"16277","TCEA3",-2.196,13515.6
"16278","TCEAL1",-1.566,11830.4
"16279","TCEAL2",-0.421111111111111,4764.77777777778
"16280","TCEAL3",-1.834,12708.8
"16281","TCEAL4",-2.345,13854.2
"16282","TCEAL5",-0.17875,2306.25
"16283","TCEAL6",-0.201428571428571,2684.85714285714
"16284","TCEAL7",-0.195,2381.5
"16285","TCEAL8",-1.18,9478
"16286","TCEANC",-0.989,8385.6
"16287","TCEANC2",-0.629,5926.9
"16288","TCERG1",-0.786,6658.6
"16289","TCERG1L",-0.118571428571429,1870.57142857143
"16290","TCF12",-0.884,7629.8
"16291","TCF15",-0.20375,2567.875
"16292","TCF19",-1.169,9421.1
"16293","TCF20",-1.249,8311.7
"16294","TCF21",-0.37,3941
"16295","TCF23",-0.27,3145.14285714286
"16296","TCF24",-0.1175,1711.75
"16297","TCF25",-0.891,7791.4
"16298","TCF3",-1.543,11487.4
"16299","TCF4",-4.846,15685.5
"16300","TCF7",-2.959,14716.9
"16301","TCF7L1",-1.049,8160.6
"16302","TCF7L2",-2.221,13644.5
"16303","TCFL5",-0.812,7365.6
"16304","TCHH",-1.1125,9777.125
"16305","TCHHL1",-0.89,4935.8
"16306","TCHP",-1.06777777777778,8383.55555555555
"16307","TCIRG1",-1.64444444444444,11995
"16308","TCL1A",-6.547,15877.6
"16309","TCL1B",-0.544285714285714,5513.85714285714
"16310","TCN1",-1.20888888888889,8572.11111111111
"16311","TCN2",-3.563,15281.5
"16312","TCOF1",-1.539,10791
"16313","TCP1",-0.783,5575.4
"16314","TCP10",-0.165,2129.75
"16315","TCP10L",-0.21625,2450.125
"16316","TCP10L2",-0.142,1867
"16317","TCP11",-0.181666666666667,2216.66666666667
"16318","TCP11L1",-0.88,7558.2
"16319","TCP11L2",-1.399,10814.1
"16320","TCP11X2",-0.115,1388
"16321","TCTA",-1.004,8360.7
"16322","TCTE1",-0.1675,2223.5
"16323","TCTE3",-0.896,7526.6
"16324","TCTEX1D1",-1.825,12008.6
"16325","TCTEX1D2",-1.182,8667.2
"16326","TCTEX1D4",-0.63,5941.71428571429
"16327","TCTN1",-2.089,13342.2
"16328","TCTN2",-1.364,8249.6
"16329","TCTN3",-0.977,8480.4
"16330","TDG",-0.754,6451.2
"16331","TDGF1",-0.6375,5701.875
"16332","TDO2",-0.86375,7778.5
"16333","TDP1",-0.51,4296
"16334","TDP2",-1.319,8883.6
"16335","TDRD1",-0.925714285714286,8282.57142857143
"16336","TDRD10",-0.924444444444444,8132.44444444444
"16337","TDRD12",-0.428571428571429,4292.71428571429
"16338","TDRD15",-0.456,5196.2
"16339","TDRD3",-1.103,9211.3
"16340","TDRD5",-0.108571428571429,1591.28571428571
"16341","TDRD6",-0.36625,3665.75
"16342","TDRD7",-1.592,10632.9
"16343","TDRD9",-0.887,7174.3
"16344","TDRKH",-0.563333333333333,5039.66666666667
