"","min_2","max_other","target_score","gene","rank"
"CYP3A7",0.02,2.38,-2.36,"CYP3A7",15052
"RAB9A",3.86,6.22,-2.36,"RAB9A",15053
"RGN",0,2.36,-2.36,"RGN",15054
"EIF4EBP1",2.94,5.3,-2.36,"EIF4EBP1",15055
"GALC",1.52,3.88,-2.36,"GALC",15056
"TRADD",2.57,4.93,-2.36,"TRADD",15057
"ELAC2",2.15,4.51,-2.36,"ELAC2",15058
"ITPKC",0.15,2.51,-2.36,"ITPKC",15059
"ZNF582",0,2.36,-2.36,"ZNF582",15060
"PDIA5",0.99,3.35,-2.36,"PDIA5",15061
"CST6",0.01,2.37,-2.36,"CST6",15062
"TCF7L2",0.07,2.43,-2.36,"TCF7L2",15063
"MYEF2",0.38,2.74,-2.36,"MYEF2",15064
"PPIB",4.56,6.92,-2.36,"PPIB",15065
"ZDHHC7",0.55,2.91,-2.36,"ZDHHC7",15066
"PRR11",0.03,2.39,-2.36,"PRR11",15067
"C18orf21",1.22,3.58,-2.36,"C18orf21",15068
"HSBP1L1",0.26,2.62,-2.36,"HSBP1L1",15069
"GAMT",0.59,2.95,-2.36,"GAMT",15070
"ZNF440",0.76,3.12,-2.36,"ZNF440",15071
"C19orf48",1.05,3.41,-2.36,"C19orf48",15072
"TFG",2.43,4.8,-2.37,"TFG",15073
"DNPH1",2.1,4.47,-2.37,"DNPH1",15074
"OTUD5",1.77,4.14,-2.37,"OTUD5",15075
"MED19",2.18,4.55,-2.37,"MED19",15076
"CYB5D1",0.45,2.82,-2.37,"CYB5D1",15077
"PTPN2",3.22,5.59,-2.37,"PTPN2",15078
"CCDC88A",0,2.37,-2.37,"CCDC88A",15079
"GMCL1",2.29,4.66,-2.37,"GMCL1",15080
"RNF181",3.8,6.17,-2.37,"RNF181",15081
"IL18R1",1.92,4.29,-2.37,"IL18R1",15082
"MTX2",3.05,5.42,-2.37,"MTX2",15083
"IKZF2",1.16,3.53,-2.37,"IKZF2",15084
"CCL20",3.54,5.91,-2.37,"CCL20",15085
"SERP1",3.54,5.91,-2.37,"SERP1",15086
"SEMA5A",0,2.37,-2.37,"SEMA5A",15087
"TICAM2",0.03,2.4,-2.37,"TICAM2",15088
"BOD1",0.48,2.85,-2.37,"BOD1",15089
"NRK",0,2.37,-2.37,"NRK",15090
"RRS1",1.32,3.69,-2.37,"RRS1",15091
"C11orf16",0,2.37,-2.37,"C11orf16",15092
"POU2F3",0,2.37,-2.37,"POU2F3",15093
"CMKLR1",0.01,2.38,-2.37,"CMKLR1",15094
"RYR3",0,2.37,-2.37,"RYR3",15095
"ZWILCH",1.02,3.39,-2.37,"ZWILCH",15096
"PIGW",0.26,2.63,-2.37,"PIGW",15097
"KAT2A",0.12,2.49,-2.37,"KAT2A",15098
"SLC16A5",0,2.37,-2.37,"SLC16A5",15099
"C20orf27",2.49,4.86,-2.37,"C20orf27",15100
"ACSS2",0.01,2.38,-2.37,"ACSS2",15101
"UBE2M",0.32,2.69,-2.37,"UBE2M",15102
"HSPA1B",5.84,8.21,-2.37,"HSPA1B",15103
"ZNF330",3.39,5.77,-2.38,"ZNF330",15104
"STK40",0.83,3.21,-2.38,"STK40",15105
"DENND2C",0,2.38,-2.38,"DENND2C",15106
"CFHR5",0.02,2.4,-2.38,"CFHR5",15107
"CEP170",0.93,3.31,-2.38,"CEP170",15108
"PPARG",0,2.38,-2.38,"PPARG",15109
"TMEM192",0.95,3.33,-2.38,"TMEM192",15110
"SEC24A",1.51,3.89,-2.38,"SEC24A",15111
"LMAN2",5.3,7.68,-2.38,"LMAN2",15112
"DDX43",0.41,2.79,-2.38,"DDX43",15113
"PLG",0.04,2.42,-2.38,"PLG",15114
"LSMEM1",0.25,2.63,-2.38,"LSMEM1",15115
"NEIL2",1.22,3.6,-2.38,"NEIL2",15116
"LIPM",0,2.38,-2.38,"LIPM",15117
"TIMELESS",0.81,3.19,-2.38,"TIMELESS",15118
"KITLG",0,2.38,-2.38,"KITLG",15119
"SKA3",0,2.38,-2.38,"SKA3",15120
"ASB7",1.16,3.54,-2.38,"ASB7",15121
"RSAD1",1.75,4.13,-2.38,"RSAD1",15122
"CCDC47",3.17,5.55,-2.38,"CCDC47",15123
"ACSS1",0.74,3.12,-2.38,"ACSS1",15124
"MPV17L2",1.11,3.49,-2.38,"MPV17L2",15125
"TNFSF4",0.3,2.68,-2.38,"TNFSF4",15126
"TM4SF19",0.34,2.72,-2.38,"TM4SF19",15127
"CCNG2",0.61,2.99,-2.38,"CCNG2",15128
"AFAP1L1",0.01,2.39,-2.38,"AFAP1L1",15129
"NINJ1",2.6,4.98,-2.38,"NINJ1",15130
"MS4A6E",0.01,2.39,-2.38,"MS4A6E",15131
"PSMB5",2.98,5.36,-2.38,"PSMB5",15132
"METTL23",3.73,6.11,-2.38,"METTL23",15133
"PAFAH2",1.61,4,-2.39,"PAFAH2",15134
"ANXA4",0.97,3.36,-2.39,"ANXA4",15135
"B4GALT4",1.03,3.42,-2.39,"B4GALT4",15136
"RAP2B",1.3,3.69,-2.39,"RAP2B",15137
"ALG3",2.75,5.14,-2.39,"ALG3",15138
"CD2AP",0.91,3.3,-2.39,"CD2AP",15139
"SNX8",1.07,3.46,-2.39,"SNX8",15140
"GEM",3.16,5.55,-2.39,"GEM",15141
"BTBD10",2.66,5.05,-2.39,"BTBD10",15142
"SIPA1",1.24,3.63,-2.39,"SIPA1",15143
"DNM1L",1.86,4.25,-2.39,"DNM1L",15144
"HIF1A",4.17,6.56,-2.39,"HIF1A",15145
"TLE3",0.78,3.17,-2.39,"TLE3",15146
"ETV5",0,2.39,-2.39,"ETV5",15147
"HMMR",0.06,2.45,-2.39,"HMMR",15148
"ZNF451",1.56,3.95,-2.39,"ZNF451",15149
"RTN4IP1",1.29,3.68,-2.39,"RTN4IP1",15150
"PPP1R9A",0.01,2.4,-2.39,"PPP1R9A",15151
"BEX4",3.03,5.42,-2.39,"BEX4",15152
"ZDHHC2",0.36,2.75,-2.39,"ZDHHC2",15153
"FANK1",0.03,2.42,-2.39,"FANK1",15154
"TESPA1",2.9,5.29,-2.39,"TESPA1",15155
"NIN",1.6,3.99,-2.39,"NIN",15156
"PEX12",0.71,3.1,-2.39,"PEX12",15157
"A1BG",0.44,2.83,-2.39,"A1BG",15158
"TIMP3",0.09,2.48,-2.39,"TIMP3",15159
"MAGOH",1.86,4.26,-2.4,"MAGOH",15160
"REV3L",1.62,4.02,-2.4,"REV3L",15161
"FOS",7.96,10.36,-2.4,"FOS",15162
"FAM213B",0.65,3.05,-2.4,"FAM213B",15163
"FBXO6",2.86,5.26,-2.4,"FBXO6",15164
"FAM72B",0,2.4,-2.4,"FAM72B",15165
"LINGO4",0,2.4,-2.4,"LINGO4",15166
"PRR9",0,2.4,-2.4,"PRR9",15167
"DTL",0.06,2.46,-2.4,"DTL",15168
"NIF3L1",2.02,4.42,-2.4,"NIF3L1",15169
"PXDC1",0,2.4,-2.4,"PXDC1",15170
"KCNK17",0,2.4,-2.4,"KCNK17",15171
"TBL2",0.67,3.07,-2.4,"TBL2",15172
"PON2",1.37,3.77,-2.4,"PON2",15173
"TLR8",0,2.4,-2.4,"TLR8",15174
"PSMD10",3.15,5.55,-2.4,"PSMD10",15175
"ASB6",1.56,3.96,-2.4,"ASB6",15176
"AKR1C1",0.27,2.67,-2.4,"AKR1C1",15177
"WDR89",1.9,4.3,-2.4,"WDR89",15178
"SYNE3",0.52,2.92,-2.4,"SYNE3",15179
"CYFIP1",0.56,2.96,-2.4,"CYFIP1",15180
"THSD4",0,2.4,-2.4,"THSD4",15181
"NDE1",2.11,4.51,-2.4,"NDE1",15182
"DCAKD",1.33,3.73,-2.4,"DCAKD",15183
"OR4F17",0,2.4,-2.4,"OR4F17",15184
"SMIM24",0,2.4,-2.4,"SMIM24",15185
"TMEM150B",0,2.4,-2.4,"TMEM150B",15186
"ZNF256",0.54,2.94,-2.4,"ZNF256",15187
"EIF1AY",2.47,4.87,-2.4,"EIF1AY",15188
"MAPK1",1.52,3.92,-2.4,"MAPK1",15189
"NEXN",0.03,2.43,-2.4,"NEXN",15190
"RSAD2",1.14,3.54,-2.4,"RSAD2",15191
"BTNL9",0.03,2.43,-2.4,"BTNL9",15192
"SAYSD1",1.79,4.19,-2.4,"SAYSD1",15193
"HOXA1",0.03,2.43,-2.4,"HOXA1",15194
"IMPDH1",1.53,3.93,-2.4,"IMPDH1",15195
"UBE3C",1.09,3.49,-2.4,"UBE3C",15196
"TMEM261",2.17,4.57,-2.4,"TMEM261",15197
"SLC2A6",0.32,2.72,-2.4,"SLC2A6",15198
"LRP1",0.01,2.41,-2.4,"LRP1",15199
"AKTIP",3.09,5.49,-2.4,"AKTIP",15200
"ARL2BP",2.63,5.03,-2.4,"ARL2BP",15201
"CAPNS1",1.67,4.07,-2.4,"CAPNS1",15202
"DGCR6L",4.26,6.66,-2.4,"DGCR6L",15203
"CHKB",2.17,4.57,-2.4,"CHKB",15204
"ALS2CR12",0.16,2.57,-2.41,"ALS2CR12",15205
"MTDH",2.68,5.09,-2.41,"MTDH",15206
"CDKN2B",0.64,3.05,-2.41,"CDKN2B",15207
"NANS",1.69,4.1,-2.41,"NANS",15208
"MRPL41",2.69,5.1,-2.41,"MRPL41",15209
"FUT8",1.85,4.26,-2.41,"FUT8",15210
"TMEM106A",0.41,2.82,-2.41,"TMEM106A",15211
"TUFT1",0.03,2.44,-2.41,"TUFT1",15212
"PROX1",0.04,2.45,-2.41,"PROX1",15213
"ADI1",1.92,4.33,-2.41,"ADI1",15214
"KHK",0.34,2.75,-2.41,"KHK",15215
"SLC8A1",0,2.41,-2.41,"SLC8A1",15216
"UGT1A1",0.01,2.42,-2.41,"UGT1A1",15217
"TTC14",2.66,5.07,-2.41,"TTC14",15218
"FBXO8",2.49,4.9,-2.41,"FBXO8",15219
"TMEM171",0,2.41,-2.41,"TMEM171",15220
"WDR41",1.23,3.64,-2.41,"WDR41",15221
"RUFY1",0.92,3.33,-2.41,"RUFY1",15222
"LRRC1",0.47,2.88,-2.41,"LRRC1",15223
"BHLHA15",0,2.41,-2.41,"BHLHA15",15224
"PILRB",0.95,3.36,-2.41,"PILRB",15225
"NFIB",0.01,2.42,-2.41,"NFIB",15226
"TLR4",0,2.41,-2.41,"TLR4",15227
"ETV6",1.02,3.43,-2.41,"ETV6",15228
"ATP6V0A2",0.36,2.77,-2.41,"ATP6V0A2",15229
"EDNRB",0.01,2.42,-2.41,"EDNRB",15230
"PARP2",1.45,3.86,-2.41,"PARP2",15231
"ACOT4",0.54,2.95,-2.41,"ACOT4",15232
"CTDSPL2",1.43,3.84,-2.41,"CTDSPL2",15233
"CSNK2A2",1.45,3.86,-2.41,"CSNK2A2",15234
"SECTM1",0.05,2.46,-2.41,"SECTM1",15235
"NAPB",1.33,3.74,-2.41,"NAPB",15236
"CEBPG",1.49,3.9,-2.41,"CEBPG",15237
"PIM3",2.63,5.04,-2.41,"PIM3",15238
"UMODL1",0,2.41,-2.41,"UMODL1",15239
"HSPA5",5.8,8.21,-2.41,"HSPA5",15240
"RP11.73M18.2",2.43,4.85,-2.42,"RP11.73M18.2",15241
"UROD",2.3,4.72,-2.42,"UROD",15242
"BCL2L15",0.02,2.44,-2.42,"BCL2L15",15243
"C1orf145",0,2.42,-2.42,"C1orf145",15244
"TMEM150A",0.26,2.68,-2.42,"TMEM150A",15245
"EPC2",0.54,2.96,-2.42,"EPC2",15246
"ELP6",1.59,4.01,-2.42,"ELP6",15247
"HPSE",0.95,3.37,-2.42,"HPSE",15248
"CLDN3",0.24,2.66,-2.42,"CLDN3",15249
"GIMAP5",1.67,4.09,-2.42,"GIMAP5",15250
"DPYSL2",0.56,2.98,-2.42,"DPYSL2",15251
"TAF2",2.01,4.43,-2.42,"TAF2",15252
"NIPSNAP3B",0,2.42,-2.42,"NIPSNAP3B",15253
"PRR5L",0.46,2.88,-2.42,"PRR5L",15254
"RBM4B",1.76,4.18,-2.42,"RBM4B",15255
"ANKRD13D",1.13,3.55,-2.42,"ANKRD13D",15256
"DDIAS",0,2.42,-2.42,"DDIAS",15257
"ZDHHC16",1.53,3.95,-2.42,"ZDHHC16",15258
"RP11.214K3.25",0.42,2.84,-2.42,"RP11.214K3.25",15259
"RNF17",0,2.42,-2.42,"RNF17",15260
"BORA",1.4,3.82,-2.42,"BORA",15261
"RNASE4",0.27,2.69,-2.42,"RNASE4",15262
"SNRNP25",1.67,4.09,-2.42,"SNRNP25",15263
"ZNF267",1.87,4.29,-2.42,"ZNF267",15264
"AMFR",0.59,3.01,-2.42,"AMFR",15265
"PLD6",0.04,2.46,-2.42,"PLD6",15266
"PEMT",1.49,3.91,-2.42,"PEMT",15267
"CERS4",1.3,3.72,-2.42,"CERS4",15268
"DBP",0.28,2.7,-2.42,"DBP",15269
"WDR43",2.57,4.99,-2.42,"WDR43",15270
"SIRT4",0.01,2.43,-2.42,"SIRT4",15271
"PSMD7",3.81,6.23,-2.42,"PSMD7",15272
"RGS2",6.49,8.92,-2.43,"RGS2",15273
"DHX30",1.7,4.13,-2.43,"DHX30",15274
"USP38",2.09,4.52,-2.43,"USP38",15275
"PCDH12",0.24,2.67,-2.43,"PCDH12",15276
"TMEM248",2.38,4.81,-2.43,"TMEM248",15277
"MCM7",2.38,4.81,-2.43,"MCM7",15278
"BANF1",3.96,6.39,-2.43,"BANF1",15279
"APLP2",1.99,4.42,-2.43,"APLP2",15280
"FNDC3A",2.66,5.09,-2.43,"FNDC3A",15281
"CTD.2369P2.10",0.28,2.71,-2.43,"CTD.2369P2.10",15282
"CYTH2",1.01,3.44,-2.43,"CYTH2",15283
"PADI2",0.01,2.44,-2.43,"PADI2",15284
"NIPAL3",2.15,4.58,-2.43,"NIPAL3",15285
"NDUFS2",3.86,6.29,-2.43,"NDUFS2",15286
"ABHD6",0.63,3.06,-2.43,"ABHD6",15287
"TRIM26",2.22,4.65,-2.43,"TRIM26",15288
"SLC29A1",0,2.43,-2.43,"SLC29A1",15289
"CLDN20",0,2.43,-2.43,"CLDN20",15290
"OTC",0,2.43,-2.43,"OTC",15291
"MRPL16",3.36,5.79,-2.43,"MRPL16",15292
"FAM213A",0.23,2.66,-2.43,"FAM213A",15293
"TAS2R30",0.07,2.5,-2.43,"TAS2R30",15294
"SRGAP1",0,2.43,-2.43,"SRGAP1",15295
"NUDT14",1.85,4.28,-2.43,"NUDT14",15296
"SPTBN5",0.03,2.46,-2.43,"SPTBN5",15297
"NEO1",0,2.43,-2.43,"NEO1",15298
"SCNN1B",0,2.43,-2.43,"SCNN1B",15299
"SLC35B1",1.68,4.11,-2.43,"SLC35B1",15300
"MED16",2.3,4.73,-2.43,"MED16",15301
"PSAT1",1.74,4.18,-2.44,"PSAT1",15302
"SLC44A5",0,2.44,-2.44,"SLC44A5",15303
"CLCA2",0,2.44,-2.44,"CLCA2",15304
"KIAA1324",0.69,3.13,-2.44,"KIAA1324",15305
"WDR77",1.77,4.21,-2.44,"WDR77",15306
"SPR",0,2.44,-2.44,"SPR",15307
"LIMS1",3.22,5.66,-2.44,"LIMS1",15308
"TRAIP",0,2.44,-2.44,"TRAIP",15309
"GYG1",2.68,5.12,-2.44,"GYG1",15310
"ECE2",0.56,3,-2.44,"ECE2",15311
"SERPINB6",0.02,2.46,-2.44,"SERPINB6",15312
"PPP1R10",2.52,4.96,-2.44,"PPP1R10",15313
"ERMARD",1.17,3.61,-2.44,"ERMARD",15314
"TRIM56",0.98,3.42,-2.44,"TRIM56",15315
"HILPDA",0.45,2.89,-2.44,"HILPDA",15316
"C1GALT1C1",3.32,5.76,-2.44,"C1GALT1C1",15317
"MOB3B",0,2.44,-2.44,"MOB3B",15318
"ACAD8",1.54,3.98,-2.44,"ACAD8",15319
"CYP2C8",0.08,2.52,-2.44,"CYP2C8",15320
"OAT",2.61,5.05,-2.44,"OAT",15321
"SSPN",0,2.44,-2.44,"SSPN",15322
"SLC5A10",0.42,2.86,-2.44,"SLC5A10",15323
"MARCH2",1.29,3.73,-2.44,"MARCH2",15324
"FBXO27",0,2.44,-2.44,"FBXO27",15325
"BUB1",0.47,2.91,-2.44,"BUB1",15326
"KAT2B",2.46,4.9,-2.44,"KAT2B",15327
"GAR1",1.55,3.99,-2.44,"GAR1",15328
"DLGAP2",0.01,2.45,-2.44,"DLGAP2",15329
"ITGB7",1.79,4.23,-2.44,"ITGB7",15330
"ADNP2",0.55,2.99,-2.44,"ADNP2",15331
"MYH7B",0.3,2.74,-2.44,"MYH7B",15332
"UQCC1",1.49,3.93,-2.44,"UQCC1",15333
"INSL3",0.51,2.95,-2.44,"INSL3",15334
"ZNF880",2.05,4.49,-2.44,"ZNF880",15335
"CASP9",0.89,3.34,-2.45,"CASP9",15336
"PCGF1",1.77,4.22,-2.45,"PCGF1",15337
"SEC13",2.94,5.39,-2.45,"SEC13",15338
"GNL3",3.39,5.84,-2.45,"GNL3",15339
"STOM",3.47,5.92,-2.45,"STOM",15340
"ZMYM5",3.82,6.27,-2.45,"ZMYM5",15341
"TCF12",2.14,4.59,-2.45,"TCF12",15342
"PHLDB3",0.66,3.11,-2.45,"PHLDB3",15343
"RSG1",0,2.45,-2.45,"RSG1",15344
"TADA1",1.5,3.95,-2.45,"TADA1",15345
"ANGEL2",1.99,4.44,-2.45,"ANGEL2",15346
"TAF1A",1.05,3.5,-2.45,"TAF1A",15347
"LTBP1",0,2.45,-2.45,"LTBP1",15348
"C2orf73",0,2.45,-2.45,"C2orf73",15349
"CCDC158",0,2.45,-2.45,"CCDC158",15350
"SLC39A8",0.79,3.24,-2.45,"SLC39A8",15351
"CENPH",0.19,2.64,-2.45,"CENPH",15352
"HIST1H3I",0.03,2.48,-2.45,"HIST1H3I",15353
"REPIN1",0.54,2.99,-2.45,"REPIN1",15354
"MCF2",0,2.45,-2.45,"MCF2",15355
"RCL1",1.67,4.12,-2.45,"RCL1",15356
"SPTY2D1",1.54,3.99,-2.45,"SPTY2D1",15357
"BUD13",1.43,3.88,-2.45,"BUD13",15358
"FAM170B",0,2.45,-2.45,"FAM170B",15359
"SEMA4B",0.52,2.97,-2.45,"SEMA4B",15360
"TVP23A",0.52,2.97,-2.45,"TVP23A",15361
"JUND",2.08,4.53,-2.45,"JUND",15362
"IL23A",2.14,4.6,-2.46,"IL23A",15363
"MAN2B1",1.56,4.02,-2.46,"MAN2B1",15364
"ZBTB17",1.66,4.12,-2.46,"ZBTB17",15365
"GPATCH11",1.13,3.59,-2.46,"GPATCH11",15366
"KCNH7",0,2.46,-2.46,"KCNH7",15367
"NABP1",2.08,4.54,-2.46,"NABP1",15368
"ZSWIM6",0.49,2.95,-2.46,"ZSWIM6",15369
"FNIP1",1.37,3.83,-2.46,"FNIP1",15370
"RPP21",0.81,3.27,-2.46,"RPP21",15371
"HSPA1A",7.03,9.49,-2.46,"HSPA1A",15372
"DNAH8",0.06,2.52,-2.46,"DNAH8",15373
"PLAGL1",0.92,3.38,-2.46,"PLAGL1",15374
"INSIG1",2.87,5.33,-2.46,"INSIG1",15375
"MTFR1",0.97,3.43,-2.46,"MTFR1",15376
"CKS2",4.31,6.77,-2.46,"CKS2",15377
"EGFL7",0,2.46,-2.46,"EGFL7",15378
"NCAM1",0.4,2.86,-2.46,"NCAM1",15379
"C10orf35",0.84,3.3,-2.46,"C10orf35",15380
"MGST1",0.08,2.54,-2.46,"MGST1",15381
"KRT85",0,2.46,-2.46,"KRT85",15382
"PLEKHG7",0,2.46,-2.46,"PLEKHG7",15383
"FGD6",0,2.46,-2.46,"FGD6",15384
"DDX55",1.61,4.07,-2.46,"DDX55",15385
"PPP1R9B",0.22,2.68,-2.46,"PPP1R9B",15386
"OXLD1",1.63,4.09,-2.46,"OXLD1",15387
"CAPS",0.84,3.3,-2.46,"CAPS",15388
"CTD.2568A17.1",0,2.46,-2.46,"CTD.2568A17.1",15389
"TFPT",2.41,4.87,-2.46,"TFPT",15390
"ZNF667",0,2.46,-2.46,"ZNF667",15391
"NAGA",1.96,4.42,-2.46,"NAGA",15392
"OOEP",0.01,2.47,-2.46,"OOEP",15393
"CALU",2.73,5.19,-2.46,"CALU",15394
"NSFL1C",2.28,4.74,-2.46,"NSFL1C",15395
"ZNF101",2.44,4.9,-2.46,"ZNF101",15396
"COL6A2",0.01,2.47,-2.46,"COL6A2",15397
"BTG2",6.26,8.72,-2.46,"BTG2",15398
"RNF5",4.02,6.48,-2.46,"RNF5",15399
"DFFB",0.64,3.11,-2.47,"DFFB",15400
"PPIH",2.88,5.35,-2.47,"PPIH",15401
"CCSAP",0.64,3.11,-2.47,"CCSAP",15402
"SMIM15",2.92,5.39,-2.47,"SMIM15",15403
"TUBB2A",1.33,3.8,-2.47,"TUBB2A",15404
"FUCA2",1.87,4.34,-2.47,"FUCA2",15405
"NSUN5",2.04,4.51,-2.47,"NSUN5",15406
"TSTA3",2.88,5.35,-2.47,"TSTA3",15407
"DYRK4",0.72,3.19,-2.47,"DYRK4",15408
"SKA1",0.04,2.51,-2.47,"SKA1",15409
"DVL1",0.11,2.58,-2.47,"DVL1",15410
"C1orf21",0.03,2.5,-2.47,"C1orf21",15411
"ZNF281",1.9,4.37,-2.47,"ZNF281",15412
"KRCC1",3.06,5.53,-2.47,"KRCC1",15413
"EPB41L5",0,2.47,-2.47,"EPB41L5",15414
"PTX3",0,2.47,-2.47,"PTX3",15415
"ANKRD33B",0.02,2.49,-2.47,"ANKRD33B",15416
"GMNN",1.38,3.85,-2.47,"GMNN",15417
"HIST1H2AI",1.4,3.87,-2.47,"HIST1H2AI",15418
"TFPI2",0,2.47,-2.47,"TFPI2",15419
"ZFAND1",2.35,4.82,-2.47,"ZFAND1",15420
"NELL2",0.4,2.87,-2.47,"NELL2",15421
"KRT83",0,2.47,-2.47,"KRT83",15422
"CCDC60",0,2.47,-2.47,"CCDC60",15423
"LGALS3",3.64,6.11,-2.47,"LGALS3",15424
"ZPBP2",0,2.47,-2.47,"ZPBP2",15425
"SARS2",1.15,3.62,-2.47,"SARS2",15426
"RABAC1",3.85,6.32,-2.47,"RABAC1",15427
"YWHAH",2.64,5.11,-2.47,"YWHAH",15428
"LARS",1.72,4.19,-2.47,"LARS",15429
"GPX4",4.22,6.69,-2.47,"GPX4",15430
"NAAA",2.24,4.72,-2.48,"NAAA",15431
"C6orf201",2.2,4.68,-2.48,"C6orf201",15432
"RNASET2",1.66,4.14,-2.48,"RNASET2",15433
"MASTL",1.87,4.35,-2.48,"MASTL",15434
"IL4R",1.62,4.1,-2.48,"IL4R",15435
"ZNF821",1.05,3.53,-2.48,"ZNF821",15436
"SORT1",0,2.48,-2.48,"SORT1",15437
"NCK2",2.23,4.71,-2.48,"NCK2",15438
"FAIM",0,2.48,-2.48,"FAIM",15439
"CRYGS",0.62,3.1,-2.48,"CRYGS",15440
"LACE1",0.03,2.51,-2.48,"LACE1",15441
"PLOD3",1.23,3.71,-2.48,"PLOD3",15442
"FGF20",0,2.48,-2.48,"FGF20",15443
"TOP1MT",0.38,2.86,-2.48,"TOP1MT",15444
"LIPT2",0,2.48,-2.48,"LIPT2",15445
"RARG",0.63,3.11,-2.48,"RARG",15446
"LATS2",0,2.48,-2.48,"LATS2",15447
"C1QTNF9B",0.04,2.52,-2.48,"C1QTNF9B",15448
"SYNJ2BP.COX16",2.81,5.29,-2.48,"SYNJ2BP.COX16",15449
"NEURL4",0.1,2.58,-2.48,"NEURL4",15450
"CKS1B",1.67,4.15,-2.48,"CKS1B",15451
"COL4A3",0.01,2.49,-2.48,"COL4A3",15452
"PRIMPOL",1.55,4.03,-2.48,"PRIMPOL",15453
"RBM41",1.72,4.2,-2.48,"RBM41",15454
"DNAJC4",1.71,4.19,-2.48,"DNAJC4",15455
"CEP95",1.39,3.87,-2.48,"CEP95",15456
"FMO5",0.2,2.69,-2.49,"FMO5",15457
"ROCK2",0.87,3.36,-2.49,"ROCK2",15458
"NCAPG",0.52,3.01,-2.49,"NCAPG",15459
"FRG1",2.68,5.17,-2.49,"FRG1",15460
"EIF4EBP3",0.79,3.28,-2.49,"EIF4EBP3",15461
"CENPQ",0.06,2.55,-2.49,"CENPQ",15462
"DSE",0.16,2.65,-2.49,"DSE",15463
"INVS",1.35,3.84,-2.49,"INVS",15464
"FAS",3.32,5.81,-2.49,"FAS",15465
"KRT8",0.02,2.51,-2.49,"KRT8",15466
"ST20",0.18,2.67,-2.49,"ST20",15467
"P2RX5",1.37,3.86,-2.49,"P2RX5",15468
"ZNF320",0.1,2.59,-2.49,"ZNF320",15469
"PLOD1",0.69,3.18,-2.49,"PLOD1",15470
"ECHDC2",1.64,4.13,-2.49,"ECHDC2",15471
"PAPPA2",0,2.49,-2.49,"PAPPA2",15472
"BPNT1",1.91,4.4,-2.49,"BPNT1",15473
"RMDN2",0.23,2.72,-2.49,"RMDN2",15474
"CKAP2L",0,2.49,-2.49,"CKAP2L",15475
"RAB3GAP1",1.62,4.11,-2.49,"RAB3GAP1",15476
"CASR",0,2.49,-2.49,"CASR",15477
"UTS2B",0.15,2.64,-2.49,"UTS2B",15478
"QDPR",2.16,4.65,-2.49,"QDPR",15479
"CXCL1",0,2.49,-2.49,"CXCL1",15480
"PSD2",0,2.49,-2.49,"PSD2",15481
"ABCC10",1.51,4,-2.49,"ABCC10",15482
"RMND1",1.14,3.63,-2.49,"RMND1",15483
"JAZF1",1.55,4.04,-2.49,"JAZF1",15484
"KIAA1549",0,2.49,-2.49,"KIAA1549",15485
"AGTPBP1",1.03,3.52,-2.49,"AGTPBP1",15486
"NAALADL1",1.07,3.56,-2.49,"NAALADL1",15487
"SNN",1.32,3.81,-2.49,"SNN",15488
"ITGAD",0,2.49,-2.49,"ITGAD",15489
"TGM2",0,2.49,-2.49,"TGM2",15490
"R3HDM4",2.42,4.91,-2.49,"R3HDM4",15491
"MPND",0.07,2.56,-2.49,"MPND",15492
"ZNF823",0.53,3.02,-2.49,"ZNF823",15493
"ZNF428",1.48,3.97,-2.49,"ZNF428",15494
"IGSF23",0,2.49,-2.49,"IGSF23",15495
"C19orf84",0,2.49,-2.49,"C19orf84",15496
"RP3.370M22.8",1.55,4.04,-2.49,"RP3.370M22.8",15497
"MIOX",0,2.49,-2.49,"MIOX",15498
"MT.CO3",10.02,12.51,-2.49,"MT.CO3",15499
"KDM1A",1.38,3.88,-2.5,"KDM1A",15500
"FAM159A",0.3,2.8,-2.5,"FAM159A",15501
"LRRC8B",1.25,3.75,-2.5,"LRRC8B",15502
"OR2AJ1",0,2.5,-2.5,"OR2AJ1",15503
"TUBA3D",0,2.5,-2.5,"TUBA3D",15504
"PIKFYVE",1.12,3.62,-2.5,"PIKFYVE",15505
"RHBDD1",1.5,4,-2.5,"RHBDD1",15506
"RBM44",0,2.5,-2.5,"RBM44",15507
"HEG1",0.21,2.71,-2.5,"HEG1",15508
"SLC6A3",0,2.5,-2.5,"SLC6A3",15509
"CMYA5",0,2.5,-2.5,"CMYA5",15510
"C4B",0,2.5,-2.5,"C4B",15511
"MEP1A",0,2.5,-2.5,"MEP1A",15512
"TKTL1",0.01,2.51,-2.5,"TKTL1",15513
"DSCC1",0,2.5,-2.5,"DSCC1",15514
"MED22",0.44,2.94,-2.5,"MED22",15515
"AGAP6",1.84,4.34,-2.5,"AGAP6",15516
"HCAR2",0.03,2.53,-2.5,"HCAR2",15517
"CDK2AP1",0,2.5,-2.5,"CDK2AP1",15518
"FBXO34",2.2,4.7,-2.5,"FBXO34",15519
"GOLGA8H",0.2,2.7,-2.5,"GOLGA8H",15520
"MEF2A",1.01,3.51,-2.5,"MEF2A",15521
"SETD1A",0.23,2.73,-2.5,"SETD1A",15522
"JUP",0,2.5,-2.5,"JUP",15523
"RIN2",0,2.5,-2.5,"RIN2",15524
"WFDC10A",0,2.5,-2.5,"WFDC10A",15525
