"","min_2","max_other","target_score","gene","rank"
"PEA15",1.17,3.83,-2.66,"PEA15",15247
"TEC",0,2.66,-2.66,"TEC",15248
"CBY1",0.29,2.95,-2.66,"CBY1",15249
"B9D1",0,2.66,-2.66,"B9D1",15250
"AGAP6",1.38,4.04,-2.66,"AGAP6",15251
"CD160",0,2.67,-2.67,"CD160",15252
"NDRG1",1.03,3.7,-2.67,"NDRG1",15253
"BIRC5",0.12,2.79,-2.67,"BIRC5",15254
"DPYSL2",2.88,5.55,-2.67,"DPYSL2",15255
"PARD6A",0.8,3.47,-2.67,"PARD6A",15256
"P2RY11",0.67,3.34,-2.67,"P2RY11",15257
"ARHGAP27",0.9,3.57,-2.67,"ARHGAP27",15258
"TIMM8B",2.67,5.34,-2.67,"TIMM8B",15259
"SHISA2",0.14,2.81,-2.67,"SHISA2",15260
"DSG2",0.2,2.87,-2.67,"DSG2",15261
"ERLEC1",2.7,5.37,-2.67,"ERLEC1",15262
"GNPNAT1",0.21,2.88,-2.67,"GNPNAT1",15263
"KLF7",0.36,3.03,-2.67,"KLF7",15264
"SHROOM4",0.06,2.73,-2.67,"SHROOM4",15265
"PTPRK",0,2.67,-2.67,"PTPRK",15266
"DPP8",1.52,4.19,-2.67,"DPP8",15267
"MRPS15",2.31,4.98,-2.67,"MRPS15",15268
"SLC20A1",2.69,5.36,-2.67,"SLC20A1",15269
"VAMP5",3.31,5.98,-2.67,"VAMP5",15270
"PGS1",0.6,3.28,-2.68,"PGS1",15271
"COMTD1",1.46,4.14,-2.68,"COMTD1",15272
"RYBP",0.24,2.92,-2.68,"RYBP",15273
"RNF44",0.47,3.15,-2.68,"RNF44",15274
"ADAM12",0.12,2.8,-2.68,"ADAM12",15275
"ALDH3B1",0.2,2.88,-2.68,"ALDH3B1",15276
"NAGA",1.54,4.22,-2.68,"NAGA",15277
"CCDC94",2.5,5.18,-2.68,"CCDC94",15278
"AKAP12",0,2.68,-2.68,"AKAP12",15279
"MEOX2",0,2.68,-2.68,"MEOX2",15280
"ADAMTS9",0,2.68,-2.68,"ADAMTS9",15281
"RAB38",0,2.68,-2.68,"RAB38",15282
"CDC42EP4",0,2.68,-2.68,"CDC42EP4",15283
"COA4",1.31,3.99,-2.68,"COA4",15284
"TST",0,2.68,-2.68,"TST",15285
"DYRK4",0.75,3.43,-2.68,"DYRK4",15286
"PTGER4",2.65,5.33,-2.68,"PTGER4",15287
"PLK1",0,2.68,-2.68,"PLK1",15288
"USF1",0.59,3.27,-2.68,"USF1",15289
"GFOD1",0.52,3.21,-2.69,"GFOD1",15290
"NEDD4",0.57,3.26,-2.69,"NEDD4",15291
"POGLUT1",3.14,5.83,-2.69,"POGLUT1",15292
"IFT46",0,2.69,-2.69,"IFT46",15293
"PPM1J",0,2.69,-2.69,"PPM1J",15294
"TSPAN33",0,2.69,-2.69,"TSPAN33",15295
"LRRFIP2",0.81,3.5,-2.69,"LRRFIP2",15296
"HLTF",1.44,4.13,-2.69,"HLTF",15297
"RUFY4",0,2.69,-2.69,"RUFY4",15298
"CKB",0,2.69,-2.69,"CKB",15299
"LYN",0,2.69,-2.69,"LYN",15300
"GGH",0.22,2.91,-2.69,"GGH",15301
"HOOK2",0.45,3.14,-2.69,"HOOK2",15302
"SEPSECS",0.64,3.33,-2.69,"SEPSECS",15303
"GALNS",1.51,4.2,-2.69,"GALNS",15304
"SFPQ",1.8,4.49,-2.69,"SFPQ",15305
"ECE1",1.67,4.36,-2.69,"ECE1",15306
"ZDHHC16",0.01,2.7,-2.69,"ZDHHC16",15307
"MTRF1L",1.84,4.53,-2.69,"MTRF1L",15308
"CASC4",2.44,5.14,-2.7,"CASC4",15309
"MPP7",0.16,2.86,-2.7,"MPP7",15310
"C19orf25",0.91,3.61,-2.7,"C19orf25",15311
"EIF2AK4",0.31,3.01,-2.7,"EIF2AK4",15312
"CHST15",0.05,2.75,-2.7,"CHST15",15313
"TRIM56",0.05,2.75,-2.7,"TRIM56",15314
"PTPRG",0,2.7,-2.7,"PTPRG",15315
"FHIT",0,2.7,-2.7,"FHIT",15316
"BBS10",0,2.7,-2.7,"BBS10",15317
"CTNNBL1",3.66,6.36,-2.7,"CTNNBL1",15318
"FICD",0.95,3.65,-2.7,"FICD",15319
"DPCD",0.04,2.74,-2.7,"DPCD",15320
"MIB2",0.26,2.96,-2.7,"MIB2",15321
"IL22RA2",0,2.7,-2.7,"IL22RA2",15322
"MYLK",0,2.7,-2.7,"MYLK",15323
"MB21D2",0,2.7,-2.7,"MB21D2",15324
"PADI2",0,2.7,-2.7,"PADI2",15325
"PPFIBP2",0,2.7,-2.7,"PPFIBP2",15326
"PIGV",0.21,2.91,-2.7,"PIGV",15327
"P4HA2",0,2.7,-2.7,"P4HA2",15328
"FKBP5",4.39,7.09,-2.7,"FKBP5",15329
"GRB10",0,2.7,-2.7,"GRB10",15330
"VNN2",1.13,3.83,-2.7,"VNN2",15331
"TAF2",1.5,4.2,-2.7,"TAF2",15332
"INMT",0.76,3.46,-2.7,"INMT",15333
"TMEM208",3.03,5.73,-2.7,"TMEM208",15334
"LAGE3",1.47,4.18,-2.71,"LAGE3",15335
"PRKAB1",1.61,4.32,-2.71,"PRKAB1",15336
"MRPS24",2.91,5.62,-2.71,"MRPS24",15337
"SHPK",0.18,2.89,-2.71,"SHPK",15338
"RPS12",4.23,6.94,-2.71,"RPS12",15339
"GNPDA1",0.35,3.06,-2.71,"GNPDA1",15340
"VPS37C",0.1,2.81,-2.71,"VPS37C",15341
"RNF13",2.33,5.04,-2.71,"RNF13",15342
"ZFP36L2",4.69,7.4,-2.71,"ZFP36L2",15343
"VOPP1",2.92,5.63,-2.71,"VOPP1",15344
"DYSF",0,2.71,-2.71,"DYSF",15345
"GAB3",0.48,3.19,-2.71,"GAB3",15346
"PILRB",2.28,4.99,-2.71,"PILRB",15347
"ZNF276",0.41,3.13,-2.72,"ZNF276",15348
"SYTL1",1.61,4.33,-2.72,"SYTL1",15349
"MED18",0.68,3.4,-2.72,"MED18",15350
"MCM7",2.38,5.1,-2.72,"MCM7",15351
"ZNF587B",1.58,4.3,-2.72,"ZNF587B",15352
"TRIM37",0.85,3.57,-2.72,"TRIM37",15353
"ARHGAP31",0.18,2.9,-2.72,"ARHGAP31",15354
"ZNF85",0.07,2.79,-2.72,"ZNF85",15355
"CLDN12",0,2.72,-2.72,"CLDN12",15356
"C10orf11",0,2.72,-2.72,"C10orf11",15357
"EXTL2",0,2.72,-2.72,"EXTL2",15358
"SLC35B3",1,3.72,-2.72,"SLC35B3",15359
"UBE2T",0,2.72,-2.72,"UBE2T",15360
"COQ10A",0.77,3.49,-2.72,"COQ10A",15361
"RAD21L1",0,2.72,-2.72,"RAD21L1",15362
"FGD5",0,2.72,-2.72,"FGD5",15363
"RFTN2",0,2.72,-2.72,"RFTN2",15364
"FAM171A1",0,2.72,-2.72,"FAM171A1",15365
"PTPRO",0,2.72,-2.72,"PTPRO",15366
"FOSL1",0,2.72,-2.72,"FOSL1",15367
"RRAS",0,2.72,-2.72,"RRAS",15368
"MYZAP",0,2.72,-2.72,"MYZAP",15369
"COASY",2.07,4.79,-2.72,"COASY",15370
"ANXA2",5.96,8.69,-2.73,"ANXA2",15371
"YEATS4",1.7,4.43,-2.73,"YEATS4",15372
"SLFN11",0.88,3.61,-2.73,"SLFN11",15373
"CUX1",0.92,3.65,-2.73,"CUX1",15374
"IGF1",0.08,2.81,-2.73,"IGF1",15375
"CLEC4E",0.05,2.78,-2.73,"CLEC4E",15376
"HIST1H2AG",0,2.73,-2.73,"HIST1H2AG",15377
"LETMD1",1.17,3.9,-2.73,"LETMD1",15378
"ANAPC7",2.18,4.91,-2.73,"ANAPC7",15379
"CCDC92",0,2.73,-2.73,"CCDC92",15380
"STOML1",0,2.73,-2.73,"STOML1",15381
"PTPRS",0,2.73,-2.73,"PTPRS",15382
"CDH1",0.03,2.76,-2.73,"CDH1",15383
"SRGAP1",0.02,2.75,-2.73,"SRGAP1",15384
"TUBE1",0.87,3.6,-2.73,"TUBE1",15385
"TMEM177",0,2.73,-2.73,"TMEM177",15386
"GTPBP10",0.22,2.95,-2.73,"GTPBP10",15387
"GPA33",0,2.73,-2.73,"GPA33",15388
"CDK2AP1",0.37,3.1,-2.73,"CDK2AP1",15389
"SEMA3A",0,2.73,-2.73,"SEMA3A",15390
"TYMP",3.63,6.36,-2.73,"TYMP",15391
"ANKS1A",0.01,2.74,-2.73,"ANKS1A",15392
"GPR82",1.34,4.07,-2.73,"GPR82",15393
"VSIG10",0.37,3.11,-2.74,"VSIG10",15394
"CLDN15",0.04,2.78,-2.74,"CLDN15",15395
"CDC25B",0.7,3.44,-2.74,"CDC25B",15396
"GSDMB",1.26,4,-2.74,"GSDMB",15397
"CEPT1",0.86,3.6,-2.74,"CEPT1",15398
"HCAR2",0,2.74,-2.74,"HCAR2",15399
"SERINC5",1.62,4.36,-2.74,"SERINC5",15400
"MAP1B",0,2.74,-2.74,"MAP1B",15401
"AIF1L",0,2.74,-2.74,"AIF1L",15402
"STMN1",3.34,6.08,-2.74,"STMN1",15403
"ARHGAP19",0.47,3.21,-2.74,"ARHGAP19",15404
"IL2RA",1.75,4.49,-2.74,"IL2RA",15405
"SLC11A1",0,2.74,-2.74,"SLC11A1",15406
"CXorf57",0,2.74,-2.74,"CXorf57",15407
"ETV7",0,2.74,-2.74,"ETV7",15408
"DOCK6",0,2.74,-2.74,"DOCK6",15409
"ZFAND5",4.04,6.78,-2.74,"ZFAND5",15410
"ABCA1",0,2.74,-2.74,"ABCA1",15411
"LITAF",3.85,6.6,-2.75,"LITAF",15412
"SVOPL",0,2.75,-2.75,"SVOPL",15413
"TNFRSF12A",0.86,3.61,-2.75,"TNFRSF12A",15414
"SETD7",0.01,2.76,-2.75,"SETD7",15415
"CXXC5",0.63,3.38,-2.75,"CXXC5",15416
"TRIOBP",0.49,3.24,-2.75,"TRIOBP",15417
"CD79B",2.24,4.99,-2.75,"CD79B",15418
"CCL20",2.79,5.54,-2.75,"CCL20",15419
"HLX",0,2.75,-2.75,"HLX",15420
"APOD",0.01,2.76,-2.75,"APOD",15421
"TNFSF8",1.67,4.42,-2.75,"TNFSF8",15422
"RXRA",0.07,2.82,-2.75,"RXRA",15423
"DEGS2",0,2.75,-2.75,"DEGS2",15424
"DUSP23",3.24,5.99,-2.75,"DUSP23",15425
"EDC3",1.33,4.08,-2.75,"EDC3",15426
"PPP1R12B",0.87,3.62,-2.75,"PPP1R12B",15427
"RPS6KB2",2.4,5.15,-2.75,"RPS6KB2",15428
"SEC14L4",0.43,3.19,-2.76,"SEC14L4",15429
"ANGPTL4",0,2.76,-2.76,"ANGPTL4",15430
"PLLP",0,2.76,-2.76,"PLLP",15431
"FOLR3",0,2.76,-2.76,"FOLR3",15432
"ACE",0,2.76,-2.76,"ACE",15433
"ZNF77",0,2.76,-2.76,"ZNF77",15434
"RFPL3S",0,2.76,-2.76,"RFPL3S",15435
"C17orf58",0,2.76,-2.76,"C17orf58",15436
"TSPAN13",1.57,4.33,-2.76,"TSPAN13",15437
"SOCS2",1.3,4.06,-2.76,"SOCS2",15438
"CCDC88A",0.05,2.81,-2.76,"CCDC88A",15439
"SRPK1",2.22,4.98,-2.76,"SRPK1",15440
"FBXW7",1.19,3.95,-2.76,"FBXW7",15441
"CERS6",0.11,2.87,-2.76,"CERS6",15442
"FOXP3",0.42,3.18,-2.76,"FOXP3",15443
"PRKD3",0.44,3.2,-2.76,"PRKD3",15444
"PTPN13",0,2.77,-2.77,"PTPN13",15445
"INCENP",0,2.77,-2.77,"INCENP",15446
"RABL6",0.14,2.91,-2.77,"RABL6",15447
"PIF1",0,2.77,-2.77,"PIF1",15448
"FABP3",0.19,2.96,-2.77,"FABP3",15449
"KANK3",0,2.77,-2.77,"KANK3",15450
"PRPSAP2",1.96,4.73,-2.77,"PRPSAP2",15451
"RBM28",1.61,4.39,-2.78,"RBM28",15452
"ZNF862",0,2.78,-2.78,"ZNF862",15453
"KIAA1462",0,2.78,-2.78,"KIAA1462",15454
"ME3",0,2.78,-2.78,"ME3",15455
"COX7A1",0,2.78,-2.78,"COX7A1",15456
"ADAP2",0,2.78,-2.78,"ADAP2",15457
"HAS2",0,2.78,-2.78,"HAS2",15458
"ZEB2",1.31,4.09,-2.78,"ZEB2",15459
"RSPRY1",1.6,4.38,-2.78,"RSPRY1",15460
"ALG8",2.72,5.5,-2.78,"ALG8",15461
"IER5",0.38,3.16,-2.78,"IER5",15462
"SRD5A1",1.18,3.96,-2.78,"SRD5A1",15463
"GATC",0.28,3.06,-2.78,"GATC",15464
"SLC48A1",0.48,3.27,-2.79,"SLC48A1",15465
"TNFRSF13B",0,2.79,-2.79,"TNFRSF13B",15466
"ZFAND1",1.33,4.12,-2.79,"ZFAND1",15467
"ZMAT1",0.03,2.82,-2.79,"ZMAT1",15468
"TMEM88",0.19,2.98,-2.79,"TMEM88",15469
"TAPBPL",2.12,4.91,-2.79,"TAPBPL",15470
"NADSYN1",2.17,4.96,-2.79,"NADSYN1",15471
"PLA2G4C",0.6,3.39,-2.79,"PLA2G4C",15472
"CDR2",0,2.79,-2.79,"CDR2",15473
"PHF14",0.16,2.95,-2.79,"PHF14",15474
"RGL1",0,2.79,-2.79,"RGL1",15475
"NRBP2",0,2.79,-2.79,"NRBP2",15476
"NR4A1",4.43,7.22,-2.79,"NR4A1",15477
"KIAA1324L",0.04,2.83,-2.79,"KIAA1324L",15478
"NDUFB10",4.2,6.99,-2.79,"NDUFB10",15479
"LAMA5",0,2.79,-2.79,"LAMA5",15480
"SEMA6A",0.09,2.88,-2.79,"SEMA6A",15481
"LMAN1",2.03,4.82,-2.79,"LMAN1",15482
"GPR157",0,2.8,-2.8,"GPR157",15483
"SEPHS2",2.04,4.84,-2.8,"SEPHS2",15484
"AOC3",0,2.8,-2.8,"AOC3",15485
"FAM46A",1.1,3.9,-2.8,"FAM46A",15486
"CETN3",1.03,3.83,-2.8,"CETN3",15487
"TSHZ1",0.23,3.03,-2.8,"TSHZ1",15488
"COL6A2",0,2.8,-2.8,"COL6A2",15489
"HS6ST1",0.14,2.94,-2.8,"HS6ST1",15490
"SYNPO",0,2.8,-2.8,"SYNPO",15491
"R3HDM4",1.69,4.49,-2.8,"R3HDM4",15492
"SAMD3",2.14,4.94,-2.8,"SAMD3",15493
"METTL7A",0.44,3.24,-2.8,"METTL7A",15494
"NAT9",1.23,4.03,-2.8,"NAT9",15495
"TUBGCP3",1.68,4.48,-2.8,"TUBGCP3",15496
"GIPC2",0,2.81,-2.81,"GIPC2",15497
"FDCSP",0,2.81,-2.81,"FDCSP",15498
"MAD2L1",0.33,3.14,-2.81,"MAD2L1",15499
"PADI4",0,2.81,-2.81,"PADI4",15500
"GALNT6",0.77,3.58,-2.81,"GALNT6",15501
"BCL6B",0,2.81,-2.81,"BCL6B",15502
"UXS1",2.97,5.78,-2.81,"UXS1",15503
"SLC12A3",0.01,2.82,-2.81,"SLC12A3",15504
"MANBA",0.31,3.12,-2.81,"MANBA",15505
"TAF7",3.48,6.29,-2.81,"TAF7",15506
"STARD3NL",2.51,5.32,-2.81,"STARD3NL",15507
"CTSS",3.13,5.94,-2.81,"CTSS",15508
"TTC38",2.17,4.98,-2.81,"TTC38",15509
"SMIM3",1.93,4.74,-2.81,"SMIM3",15510
"ATG10",1.28,4.1,-2.82,"ATG10",15511
"NPR1",0,2.82,-2.82,"NPR1",15512
"RAP2B",1.77,4.59,-2.82,"RAP2B",15513
"MTFR2",0.75,3.57,-2.82,"MTFR2",15514
"C10orf128",0.93,3.75,-2.82,"C10orf128",15515
"LRRC32",0,2.82,-2.82,"LRRC32",15516
"PREP",2.14,4.96,-2.82,"PREP",15517
"GMFB",0.2,3.02,-2.82,"GMFB",15518
"OSMR",0.16,2.98,-2.82,"OSMR",15519
"ACER3",0.13,2.95,-2.82,"ACER3",15520
"FTL",8.34,11.16,-2.82,"FTL",15521
"TMEM101",1.21,4.03,-2.82,"TMEM101",15522
"PAQR7",0.67,3.49,-2.82,"PAQR7",15523
"SLC39A11",1.92,4.74,-2.82,"SLC39A11",15524
"PYHIN1",3.08,5.9,-2.82,"PYHIN1",15525
"TMTC4",0.01,2.83,-2.82,"TMTC4",15526
"FAM78A",0.45,3.28,-2.83,"FAM78A",15527
"CALU",1.73,4.56,-2.83,"CALU",15528
"LRSAM1",1.59,4.42,-2.83,"LRSAM1",15529
"LAPTM4B",0.37,3.2,-2.83,"LAPTM4B",15530
"GDAP2",1.32,4.15,-2.83,"GDAP2",15531
"STARD4",0.25,3.08,-2.83,"STARD4",15532
"CYP27A1",0,2.83,-2.83,"CYP27A1",15533
"PRIM1",0.82,3.65,-2.83,"PRIM1",15534
"PAAF1",0.76,3.59,-2.83,"PAAF1",15535
"EXO5",0.54,3.37,-2.83,"EXO5",15536
"TOE1",0.47,3.3,-2.83,"TOE1",15537
"SYCP2L",0,2.83,-2.83,"SYCP2L",15538
"CD72",0.74,3.57,-2.83,"CD72",15539
"ZNF366",0,2.83,-2.83,"ZNF366",15540
"ZNF256",0,2.83,-2.83,"ZNF256",15541
"CTTNBP2",0,2.83,-2.83,"CTTNBP2",15542
"SMAGP",0.86,3.69,-2.83,"SMAGP",15543
"TRABD2A",0.15,2.98,-2.83,"TRABD2A",15544
"ARMCX2",0,2.83,-2.83,"ARMCX2",15545
"FAM3C",1.09,3.93,-2.84,"FAM3C",15546
"TRIM16",0.08,2.92,-2.84,"TRIM16",15547
"AVPR2",0,2.84,-2.84,"AVPR2",15548
"CSNK2A2",0,2.84,-2.84,"CSNK2A2",15549
"AP4B1",2.16,5,-2.84,"AP4B1",15550
"WDR12",0.58,3.42,-2.84,"WDR12",15551
"YES1",0.39,3.23,-2.84,"YES1",15552
"ZNF337",0.51,3.35,-2.84,"ZNF337",15553
"FABP5",2.4,5.24,-2.84,"FABP5",15554
"TRAF1",1.94,4.78,-2.84,"TRAF1",15555
"PPFIBP1",0.41,3.26,-2.85,"PPFIBP1",15556
"GIMAP6",1.32,4.17,-2.85,"GIMAP6",15557
"DHRS12",1.54,4.39,-2.85,"DHRS12",15558
"IL1R1",0.13,2.98,-2.85,"IL1R1",15559
"ANGPTL2",0,2.85,-2.85,"ANGPTL2",15560
"C2CD2",0.04,2.89,-2.85,"C2CD2",15561
"RAB3C",0,2.85,-2.85,"RAB3C",15562
"ARHGAP24",0,2.85,-2.85,"ARHGAP24",15563
"PYCR1",0,2.85,-2.85,"PYCR1",15564
"HSD11B1",0,2.85,-2.85,"HSD11B1",15565
"UBE2F",2.18,5.03,-2.85,"UBE2F",15566
"PDLIM3",0,2.85,-2.85,"PDLIM3",15567
"CCDC3",0,2.85,-2.85,"CCDC3",15568
"HYAL1",0.02,2.87,-2.85,"HYAL1",15569
"SLC15A4",0.5,3.35,-2.85,"SLC15A4",15570
"PRPF4",0.19,3.04,-2.85,"PRPF4",15571
"CCDC80",0,2.85,-2.85,"CCDC80",15572
"CCND1",0.01,2.86,-2.85,"CCND1",15573
"HGF",0,2.85,-2.85,"HGF",15574
"RRP8",0.14,2.99,-2.85,"RRP8",15575
"KLRC4.KLRK1",0,2.86,-2.86,"KLRC4.KLRK1",15576
"FXYD6",0,2.86,-2.86,"FXYD6",15577
"BCAM",0,2.86,-2.86,"BCAM",15578
"MECOM",0,2.86,-2.86,"MECOM",15579
"RPP21",3.11,5.97,-2.86,"RPP21",15580
"SPR",0,2.86,-2.86,"SPR",15581
"SLC39A9",1.94,4.8,-2.86,"SLC39A9",15582
"SLC29A3",0.54,3.4,-2.86,"SLC29A3",15583
"CRIM1",0.6,3.46,-2.86,"CRIM1",15584
"LAMC1",0,2.86,-2.86,"LAMC1",15585
"RTKN",0,2.86,-2.86,"RTKN",15586
"KLHL36",1.11,3.97,-2.86,"KLHL36",15587
"TOMM34",2.08,4.94,-2.86,"TOMM34",15588
"CDC42SE1",2.87,5.73,-2.86,"CDC42SE1",15589
"ERGIC3",3.33,6.19,-2.86,"ERGIC3",15590
"NUDT7",0.76,3.62,-2.86,"NUDT7",15591
"SIGLEC14",0.03,2.89,-2.86,"SIGLEC14",15592
"TUBB2A",1.58,4.44,-2.86,"TUBB2A",15593
"RARS2",1.56,4.43,-2.87,"RARS2",15594
"CASP10",0.41,3.28,-2.87,"CASP10",15595
"C6orf136",0.2,3.07,-2.87,"C6orf136",15596
"KIAA1586",0.04,2.91,-2.87,"KIAA1586",15597
"CTNNAL1",0.54,3.41,-2.87,"CTNNAL1",15598
"MUT",0.19,3.06,-2.87,"MUT",15599
"HAUS4",0.65,3.52,-2.87,"HAUS4",15600
"VAC14",0.61,3.48,-2.87,"VAC14",15601
"C16orf59",0,2.87,-2.87,"C16orf59",15602
"NDST1",0,2.87,-2.87,"NDST1",15603
"FBLN5",0,2.87,-2.87,"FBLN5",15604
"SIGLEC9",0,2.87,-2.87,"SIGLEC9",15605
"INPP5B",1.1,3.98,-2.88,"INPP5B",15606
"ZNF581",0,2.88,-2.88,"ZNF581",15607
"GHRL",0.22,3.1,-2.88,"GHRL",15608
"DMTF1",1.3,4.18,-2.88,"DMTF1",15609
"ZC3H8",1.29,4.17,-2.88,"ZC3H8",15610
"FCRL2",0,2.88,-2.88,"FCRL2",15611
"CTSD",4.63,7.51,-2.88,"CTSD",15612
"PDE1B",0.25,3.13,-2.88,"PDE1B",15613
"DBNDD2",1.58,4.46,-2.88,"DBNDD2",15614
"SETD5",0.44,3.32,-2.88,"SETD5",15615
"MBOAT2",0.17,3.05,-2.88,"MBOAT2",15616
"SIL1",2.08,4.97,-2.89,"SIL1",15617
"SLC38A5",1.92,4.81,-2.89,"SLC38A5",15618
"CRTAP",0.27,3.16,-2.89,"CRTAP",15619
"EHMT2",0.75,3.64,-2.89,"EHMT2",15620
"MILR1",0.31,3.2,-2.89,"MILR1",15621
"PTPN12",0.01,2.9,-2.89,"PTPN12",15622
"EMC6",2.32,5.21,-2.89,"EMC6",15623
"PCDHGC3",0,2.89,-2.89,"PCDHGC3",15624
"CD180",0,2.9,-2.9,"CD180",15625
"ADPRM",0.12,3.02,-2.9,"ADPRM",15626
"ITGA3",0,2.9,-2.9,"ITGA3",15627
"TMEM110",0.46,3.36,-2.9,"TMEM110",15628
"NARS2",0.6,3.5,-2.9,"NARS2",15629
"TPPP3",0,2.9,-2.9,"TPPP3",15630
"TMEM147",3.34,6.24,-2.9,"TMEM147",15631
"PHC1",0.84,3.74,-2.9,"PHC1",15632
"CCNB2",0.03,2.94,-2.91,"CCNB2",15633
"PLEKHB1",1.51,4.42,-2.91,"PLEKHB1",15634
"GATM",0,2.91,-2.91,"GATM",15635
"FCRL6",0,2.91,-2.91,"FCRL6",15636
"ATM",0.84,3.75,-2.91,"ATM",15637
"CENPW",0,2.91,-2.91,"CENPW",15638
"SNX11",1.99,4.9,-2.91,"SNX11",15639
"UBA2",1.63,4.54,-2.91,"UBA2",15640
"POC1A",0,2.91,-2.91,"POC1A",15641
"ANKRD22",0,2.91,-2.91,"ANKRD22",15642
"TAGLN",0.31,3.22,-2.91,"TAGLN",15643
"ITIH1",0,2.91,-2.91,"ITIH1",15644
"CLEC4G",0,2.91,-2.91,"CLEC4G",15645
"GLIPR2",2.57,5.48,-2.91,"GLIPR2",15646
"TXNDC11",1.67,4.59,-2.92,"TXNDC11",15647
"CD226",0.97,3.89,-2.92,"CD226",15648
"RGS18",0,2.92,-2.92,"RGS18",15649
"GFOD2",0.61,3.53,-2.92,"GFOD2",15650
"PKP4",0.4,3.32,-2.92,"PKP4",15651
"SEMA7A",0.02,2.94,-2.92,"SEMA7A",15652
"DRAM2",1.63,4.55,-2.92,"DRAM2",15653
"IL2RB",3.75,6.67,-2.92,"IL2RB",15654
"GTPBP1",1.24,4.17,-2.93,"GTPBP1",15655
"DHX58",0.99,3.92,-2.93,"DHX58",15656
"TMEM258",3.46,6.39,-2.93,"TMEM258",15657
"ARMC5",0.35,3.28,-2.93,"ARMC5",15658
"NCKIPSD",0.45,3.38,-2.93,"NCKIPSD",15659
"TSPAN32",0.07,3,-2.93,"TSPAN32",15660
"GLA",2.89,5.82,-2.93,"GLA",15661
"SH3BGRL2",0,2.93,-2.93,"SH3BGRL2",15662
"HIST1H2BC",1.04,3.97,-2.93,"HIST1H2BC",15663
"MGAT4A",0.84,3.77,-2.93,"MGAT4A",15664
"LRIG3",0,2.93,-2.93,"LRIG3",15665
"MFAP4",0,2.93,-2.93,"MFAP4",15666
"FCN3",0,2.93,-2.93,"FCN3",15667
"EFNA5",0,2.93,-2.93,"EFNA5",15668
"SYS1.DBNDD2",0,2.93,-2.93,"SYS1.DBNDD2",15669
"ORAI3",0.02,2.95,-2.93,"ORAI3",15670
"IL17F",0,2.93,-2.93,"IL17F",15671
"PIK3R3",0.79,3.72,-2.93,"PIK3R3",15672
"RILPL2",1.8,4.73,-2.93,"RILPL2",15673
"KCNA3",0.33,3.27,-2.94,"KCNA3",15674
"PPM1F",0.44,3.38,-2.94,"PPM1F",15675
"NCAPG",0.15,3.09,-2.94,"NCAPG",15676
"SMPD3",0.58,3.52,-2.94,"SMPD3",15677
"SPOPL",0.15,3.09,-2.94,"SPOPL",15678
"RND3",0,2.94,-2.94,"RND3",15679
"NCAPG2",0.15,3.09,-2.94,"NCAPG2",15680
"RGS16",2.04,4.98,-2.94,"RGS16",15681
"RHNO1",1.39,4.33,-2.94,"RHNO1",15682
"ZNF485",0.01,2.95,-2.94,"ZNF485",15683
"PAPLN",0.26,3.2,-2.94,"PAPLN",15684
"MAD2L1BP",2.65,5.6,-2.95,"MAD2L1BP",15685
"WDR45",2.98,5.93,-2.95,"WDR45",15686
"SLC2A6",0.12,3.07,-2.95,"SLC2A6",15687
"FZR1",0.84,3.79,-2.95,"FZR1",15688
"PRODH",0,2.95,-2.95,"PRODH",15689
"LPCAT2",0.27,3.22,-2.95,"LPCAT2",15690
"ELL2",1.13,4.08,-2.95,"ELL2",15691
"KRT16",0.28,3.23,-2.95,"KRT16",15692
"GPR183",6.29,9.24,-2.95,"GPR183",15693
"KLF10",1.95,4.9,-2.95,"KLF10",15694
"CCL23",0.32,3.27,-2.95,"CCL23",15695
"PLXND1",0,2.95,-2.95,"PLXND1",15696
"BATF3",0,2.95,-2.95,"BATF3",15697
"ZNF347",0.21,3.17,-2.96,"ZNF347",15698
"MRPL39",2.74,5.7,-2.96,"MRPL39",15699
"ETV3",0.14,3.1,-2.96,"ETV3",15700
"IL5RA",0,2.96,-2.96,"IL5RA",15701
"HSPA12B",0,2.96,-2.96,"HSPA12B",15702
"SCIN",0.02,2.98,-2.96,"SCIN",15703
"LEPROT",1.22,4.18,-2.96,"LEPROT",15704
"KCNMB1",0,2.96,-2.96,"KCNMB1",15705
"DNAJB4",1.09,4.06,-2.97,"DNAJB4",15706
"NUDT4P1",0.95,3.92,-2.97,"NUDT4P1",15707
"SERTAD3",1.62,4.59,-2.97,"SERTAD3",15708
"MRPL10",2.45,5.42,-2.97,"MRPL10",15709
"IDH1",1.25,4.22,-2.97,"IDH1",15710
"SLC2A11",0.04,3.01,-2.97,"SLC2A11",15711
"IFNAR2",2.31,5.28,-2.97,"IFNAR2",15712
"RASA4",0.73,3.7,-2.97,"RASA4",15713
"APOBEC3B",0,2.97,-2.97,"APOBEC3B",15714
"GALC",1.69,4.66,-2.97,"GALC",15715
"FZD4",0.07,3.04,-2.97,"FZD4",15716
"TMEM246",0,2.97,-2.97,"TMEM246",15717
"ADAM9",0.01,2.98,-2.97,"ADAM9",15718
"LGR6",0,2.97,-2.97,"LGR6",15719
"PIM2",5.34,8.31,-2.97,"PIM2",15720
"ZNF22",1.04,4.02,-2.98,"ZNF22",15721
"KDELR1",0.8,3.78,-2.98,"KDELR1",15722
