"","min_2","max_other","target_score","gene","rank"
"RARRES3",4.32,5.88,-1.56,"RARRES3",13733
"S1PR1",0.09,1.65,-1.56,"S1PR1",13734
"INSIG2",1.86,3.42,-1.56,"INSIG2",13735
"POLL",1.2,2.76,-1.56,"POLL",13736
"CCDC97",1.7,3.26,-1.56,"CCDC97",13737
"HSCB",1.03,2.59,-1.56,"HSCB",13738
"FAM129A",3.1,4.66,-1.56,"FAM129A",13739
"ZBTB18",0.04,1.6,-1.56,"ZBTB18",13740
"KHK",0.31,1.87,-1.56,"KHK",13741
"GLRX",3.73,5.29,-1.56,"GLRX",13742
"SLC36A1",0.29,1.85,-1.56,"SLC36A1",13743
"ZNF391",0,1.56,-1.56,"ZNF391",13744
"AKR1B1",2.64,4.2,-1.56,"AKR1B1",13745
"ZNF711",0,1.56,-1.56,"ZNF711",13746
"TNFRSF10B",1.08,2.64,-1.56,"TNFRSF10B",13747
"ADAM9",0.27,1.83,-1.56,"ADAM9",13748
"DNAJC25",0.88,2.44,-1.56,"DNAJC25",13749
"MYF6",0,1.56,-1.56,"MYF6",13750
"PPCDC",1.04,2.6,-1.56,"PPCDC",13751
"SIN3A",2.28,3.84,-1.56,"SIN3A",13752
"OTOA",0,1.56,-1.56,"OTOA",13753
"MYBL2",0.22,1.78,-1.56,"MYBL2",13754
"PGLS",2.98,4.54,-1.56,"PGLS",13755
"VOPP1",3.63,5.19,-1.56,"VOPP1",13756
"BNIP3L",2.99,4.56,-1.57,"BNIP3L",13757
"ST3GAL5",2.9,4.47,-1.57,"ST3GAL5",13758
"TRERF1",0.56,2.13,-1.57,"TRERF1",13759
"LRWD1",0.89,2.46,-1.57,"LRWD1",13760
"CHST7",1.06,2.63,-1.57,"CHST7",13761
"CKS2",2.98,4.55,-1.57,"CKS2",13762
"HSDL2",1.25,2.82,-1.57,"HSDL2",13763
"ENTPD1",2.16,3.73,-1.57,"ENTPD1",13764
"ELK3",1.52,3.09,-1.57,"ELK3",13765
"LMF1",0.52,2.09,-1.57,"LMF1",13766
"NME2",1.1,2.67,-1.57,"NME2",13767
"ZNF581",1.5,3.07,-1.57,"ZNF581",13768
"MOGS",1.22,2.79,-1.57,"MOGS",13769
"NEK10",0.47,2.04,-1.57,"NEK10",13770
"KIF9",0.3,1.87,-1.57,"KIF9",13771
"SLC39A8",1.18,2.75,-1.57,"SLC39A8",13772
"ZNF608",0,1.57,-1.57,"ZNF608",13773
"ARL10",0.28,1.85,-1.57,"ARL10",13774
"COA1",1.99,3.56,-1.57,"COA1",13775
"IQSEC2",0,1.57,-1.57,"IQSEC2",13776
"WNT5B",0,1.57,-1.57,"WNT5B",13777
"HS3ST2",0,1.57,-1.57,"HS3ST2",13778
"NOL3",0,1.57,-1.57,"NOL3",13779
"LINGO3",0,1.57,-1.57,"LINGO3",13780
"MGAT3",0,1.57,-1.57,"MGAT3",13781
"EFHD2",2.58,4.15,-1.57,"EFHD2",13782
"JAKMIP2",0.65,2.22,-1.57,"JAKMIP2",13783
"IRF7",2.68,4.26,-1.58,"IRF7",13784
"GDI2",3.94,5.52,-1.58,"GDI2",13785
"TCF3",0.93,2.51,-1.58,"TCF3",13786
"VAMP3",1.43,3.01,-1.58,"VAMP3",13787
"DENND4B",0.8,2.38,-1.58,"DENND4B",13788
"NMUR1",0.32,1.9,-1.58,"NMUR1",13789
"FAM175A",1.2,2.78,-1.58,"FAM175A",13790
"BEX2",1.2,2.78,-1.58,"BEX2",13791
"TSNARE1",0.08,1.66,-1.58,"TSNARE1",13792
"TNFSF11",0.07,1.65,-1.58,"TNFSF11",13793
"OGFOD3",1.55,3.13,-1.58,"OGFOD3",13794
"SPPL2B",1.47,3.05,-1.58,"SPPL2B",13795
"ASF1B",0.51,2.09,-1.58,"ASF1B",13796
"PRDM2",3.37,4.95,-1.58,"PRDM2",13797
"GJA4",0,1.58,-1.58,"GJA4",13798
"OLFML3",0.01,1.59,-1.58,"OLFML3",13799
"COL4A3",0,1.58,-1.58,"COL4A3",13800
"TTC21A",0.18,1.76,-1.58,"TTC21A",13801
"C3orf70",0,1.58,-1.58,"C3orf70",13802
"UGT8",0,1.58,-1.58,"UGT8",13803
"AGPAT1",1.31,2.89,-1.58,"AGPAT1",13804
"IRAK1",1.13,2.71,-1.58,"IRAK1",13805
"PCMTD1",2.84,4.42,-1.58,"PCMTD1",13806
"VPS13B",1.62,3.2,-1.58,"VPS13B",13807
"NR6A1",0,1.58,-1.58,"NR6A1",13808
"MARS",1.94,3.52,-1.58,"MARS",13809
"DDIT3",2.37,3.95,-1.58,"DDIT3",13810
"PXN",0.91,2.49,-1.58,"PXN",13811
"ZNF532",0.17,1.75,-1.58,"ZNF532",13812
"FXYD5",5.15,6.73,-1.58,"FXYD5",13813
"IGLL1",0,1.58,-1.58,"IGLL1",13814
"TSEN34",1.66,3.24,-1.58,"TSEN34",13815
"VKORC1",2.86,4.44,-1.58,"VKORC1",13816
"SPC25",0.06,1.65,-1.59,"SPC25",13817
"DMXL1",1.44,3.03,-1.59,"DMXL1",13818
"PDLIM7",1.35,2.94,-1.59,"PDLIM7",13819
"PTMS",3.3,4.89,-1.59,"PTMS",13820
"MMD",1.62,3.21,-1.59,"MMD",13821
"SOGA1",0.07,1.66,-1.59,"SOGA1",13822
"ASPM",1.16,2.75,-1.59,"ASPM",13823
"NUDT9",1.2,2.79,-1.59,"NUDT9",13824
"CCDC170",0,1.59,-1.59,"CCDC170",13825
"HIP1",1.16,2.75,-1.59,"HIP1",13826
"RBFOX2",0,1.59,-1.59,"RBFOX2",13827
"CTNNBIP1",1.4,2.99,-1.59,"CTNNBIP1",13828
"HSD17B11",2.53,4.12,-1.59,"HSD17B11",13829
"ZCCHC7",2.4,3.99,-1.59,"ZCCHC7",13830
"BIN2",3.89,5.48,-1.59,"BIN2",13831
"MTDH",4.75,6.35,-1.6,"MTDH",13832
"TMEM44",0.07,1.67,-1.6,"TMEM44",13833
"IL2RA",1.09,2.69,-1.6,"IL2RA",13834
"EXOC6",1.86,3.46,-1.6,"EXOC6",13835
"PRAP1",0.04,1.64,-1.6,"PRAP1",13836
"CCNB2",0.31,1.91,-1.6,"CCNB2",13837
"GEMIN7",1.41,3.01,-1.6,"GEMIN7",13838
"BCL10",2.05,3.65,-1.6,"BCL10",13839
"KIAA1324",0.75,2.35,-1.6,"KIAA1324",13840
"WDSUB1",0.38,1.98,-1.6,"WDSUB1",13841
"BEND4",0,1.6,-1.6,"BEND4",13842
"GIMAP1",1.75,3.35,-1.6,"GIMAP1",13843
"KHDRBS3",0,1.6,-1.6,"KHDRBS3",13844
"SPOCK2",3.93,5.53,-1.6,"SPOCK2",13845
"RNASE4",0,1.6,-1.6,"RNASE4",13846
"BCAS3",1.12,2.72,-1.6,"BCAS3",13847
"BRSK1",0.36,1.96,-1.6,"BRSK1",13848
"ARL1",2.45,4.06,-1.61,"ARL1",13849
"PLEKHM3",0.48,2.09,-1.61,"PLEKHM3",13850
"NUS1",1.81,3.42,-1.61,"NUS1",13851
"PTP4A3",0.73,2.34,-1.61,"PTP4A3",13852
"SPON1",0.07,1.68,-1.61,"SPON1",13853
"C1S",0.03,1.64,-1.61,"C1S",13854
"DPEP2",0.42,2.03,-1.61,"DPEP2",13855
"JMJD6",2.44,4.05,-1.61,"JMJD6",13856
"TSPAN2",0.17,1.78,-1.61,"TSPAN2",13857
"TMEM163",0,1.61,-1.61,"TMEM163",13858
"ZNF354A",1.07,2.68,-1.61,"ZNF354A",13859
"MTUS1",0.15,1.76,-1.61,"MTUS1",13860
"ZNF462",0,1.61,-1.61,"ZNF462",13861
"PRG2",0,1.61,-1.61,"PRG2",13862
"ERC1",1.2,2.81,-1.61,"ERC1",13863
"EMP2",0,1.61,-1.61,"EMP2",13864
"SEPT4",0.01,1.62,-1.61,"SEPT4",13865
"DDOST",3.51,5.12,-1.61,"DDOST",13866
"BCL2L11",2.75,4.36,-1.61,"BCL2L11",13867
"DAP",1.88,3.49,-1.61,"DAP",13868
"LYRM4",2.26,3.87,-1.61,"LYRM4",13869
"CSF1",2.9,4.52,-1.62,"CSF1",13870
"LAX1",2.48,4.1,-1.62,"LAX1",13871
"MMP23B",0.1,1.72,-1.62,"MMP23B",13872
"TCEA3",0.02,1.64,-1.62,"TCEA3",13873
"F5",0.11,1.73,-1.62,"F5",13874
"KLF11",0.72,2.34,-1.62,"KLF11",13875
"N4BP3",0.03,1.65,-1.62,"N4BP3",13876
"SMKR1",0.03,1.65,-1.62,"SMKR1",13877
"CDK5",1.16,2.78,-1.62,"CDK5",13878
"PRKCDBP",0.01,1.63,-1.62,"PRKCDBP",13879
"EXPH5",0.02,1.64,-1.62,"EXPH5",13880
"KIF3C",0.25,1.87,-1.62,"KIF3C",13881
"MYLK",0,1.62,-1.62,"MYLK",13882
"ARSK",0.6,2.22,-1.62,"ARSK",13883
"PRR7",1.15,2.77,-1.62,"PRR7",13884
"HSPA1B",5.02,6.64,-1.62,"HSPA1B",13885
"FAM229B",0.17,1.79,-1.62,"FAM229B",13886
"KIAA1958",0,1.62,-1.62,"KIAA1958",13887
"ITIH2",0,1.62,-1.62,"ITIH2",13888
"IL23A",0.16,1.78,-1.62,"IL23A",13889
"MMP14",0,1.62,-1.62,"MMP14",13890
"FBXO34",1.79,3.41,-1.62,"FBXO34",13891
"CPPED1",1.21,2.83,-1.62,"CPPED1",13892
"PLEKHG4",0.15,1.77,-1.62,"PLEKHG4",13893
"GABARAP",4.81,6.43,-1.62,"GABARAP",13894
"KAT2A",0.56,2.18,-1.62,"KAT2A",13895
"NAGLU",0.38,2,-1.62,"NAGLU",13896
"RAB40B",0.48,2.1,-1.62,"RAB40B",13897
"COLGALT1",0.77,2.39,-1.62,"COLGALT1",13898
"ZNF568",0.82,2.44,-1.62,"ZNF568",13899
"IFT172",0.05,1.68,-1.63,"IFT172",13900
"APPL1",2.51,4.14,-1.63,"APPL1",13901
"PLXND1",0.46,2.09,-1.63,"PLXND1",13902
"AGA",2.04,3.67,-1.63,"AGA",13903
"RWDD2A",0.36,1.99,-1.63,"RWDD2A",13904
"RTN4IP1",0.65,2.28,-1.63,"RTN4IP1",13905
"ADCK2",0.77,2.4,-1.63,"ADCK2",13906
"RAB1B",2.14,3.77,-1.63,"RAB1B",13907
"FGD6",0,1.63,-1.63,"FGD6",13908
"SEMA7A",0.37,2,-1.63,"SEMA7A",13909
"PEAK1",0.34,1.97,-1.63,"PEAK1",13910
"ABHD15",0.52,2.15,-1.63,"ABHD15",13911
"RARA",0.85,2.48,-1.63,"RARA",13912
"KLHL14",0,1.63,-1.63,"KLHL14",13913
"MMP9",0.29,1.92,-1.63,"MMP9",13914
"LRG1",0.09,1.72,-1.63,"LRG1",13915
"DOPEY2",0.73,2.36,-1.63,"DOPEY2",13916
"CDC20",0.15,1.78,-1.63,"CDC20",13917
"FAM159A",1.36,2.99,-1.63,"FAM159A",13918
"NAF1",1.41,3.04,-1.63,"NAF1",13919
"HIVEP1",1.3,2.93,-1.63,"HIVEP1",13920
"PM20D2",0.2,1.83,-1.63,"PM20D2",13921
"APIP",1.74,3.37,-1.63,"APIP",13922
"TOP1MT",0.61,2.24,-1.63,"TOP1MT",13923
"CHML",0.62,2.26,-1.64,"CHML",13924
"PER1",1.87,3.51,-1.64,"PER1",13925
"MTMR11",0,1.64,-1.64,"MTMR11",13926
"ANXA4",1.43,3.07,-1.64,"ANXA4",13927
"TM4SF18",0,1.64,-1.64,"TM4SF18",13928
"TLR8",0,1.64,-1.64,"TLR8",13929
"TTC16",0.01,1.65,-1.64,"TTC16",13930
"HPX",0.02,1.66,-1.64,"HPX",13931
"SP1",1.34,2.98,-1.64,"SP1",13932
"PRDM4",1.09,2.73,-1.64,"PRDM4",13933
"CRISPLD2",0.06,1.7,-1.64,"CRISPLD2",13934
"LAMP5",0,1.64,-1.64,"LAMP5",13935
"OPA3",1.43,3.07,-1.64,"OPA3",13936
"ITSN1",0.02,1.66,-1.64,"ITSN1",13937
"PLOD1",0.21,1.85,-1.64,"PLOD1",13938
"SMAP2",3.68,5.32,-1.64,"SMAP2",13939
"PRADC1",1.15,2.79,-1.64,"PRADC1",13940
"IMPDH2",1.94,3.58,-1.64,"IMPDH2",13941
"C3orf58",1.44,3.08,-1.64,"C3orf58",13942
"ERGIC1",2.1,3.74,-1.64,"ERGIC1",13943
"LPAR6",2.02,3.66,-1.64,"LPAR6",13944
"TBX21",1.6,3.24,-1.64,"TBX21",13945
"NANP",0.21,1.85,-1.64,"NANP",13946
"CLINT1",2.84,4.48,-1.64,"CLINT1",13947
"TMSB4X",10.63,12.28,-1.65,"TMSB4X",13948
"S100A6",6.39,8.04,-1.65,"S100A6",13949
"UBXN11",1.04,2.69,-1.65,"UBXN11",13950
"EFNA1",0,1.65,-1.65,"EFNA1",13951
"LAMB3",0,1.65,-1.65,"LAMB3",13952
"PTPRG",0,1.65,-1.65,"PTPRG",13953
"EPHB1",0,1.65,-1.65,"EPHB1",13954
"ALG3",1.88,3.53,-1.65,"ALG3",13955
"PGRMC2",2.1,3.75,-1.65,"PGRMC2",13956
"SERINC5",2.24,3.89,-1.65,"SERINC5",13957
"EPB41L4A",0,1.65,-1.65,"EPB41L4A",13958
"FAM53C",2.2,3.85,-1.65,"FAM53C",13959
"CNKSR3",0.13,1.78,-1.65,"CNKSR3",13960
"MBNL3",0.39,2.04,-1.65,"MBNL3",13961
"PLAT",0.37,2.02,-1.65,"PLAT",13962
"RTN3",2.23,3.88,-1.65,"RTN3",13963
"NRP1",0.05,1.7,-1.65,"NRP1",13964
"RAD51AP1",0.12,1.77,-1.65,"RAD51AP1",13965
"GUCY2C",0,1.65,-1.65,"GUCY2C",13966
"NSMCE1",2.9,4.55,-1.65,"NSMCE1",13967
"SIAH1",0.9,2.55,-1.65,"SIAH1",13968
"YES1",0.52,2.17,-1.65,"YES1",13969
"FFAR2",0,1.65,-1.65,"FFAR2",13970
"FOXO3",1.82,3.47,-1.65,"FOXO3",13971
"TMEM55B",1.53,3.18,-1.65,"TMEM55B",13972
"TMED8",1.22,2.87,-1.65,"TMED8",13973
"PRSS21",0.21,1.86,-1.65,"PRSS21",13974
"PRDX1",4.33,5.98,-1.65,"PRDX1",13975
"PPM1K",3.17,4.82,-1.65,"PPM1K",13976
"TSC22D3",6.84,8.49,-1.65,"TSC22D3",13977
"SDCBP",4.21,5.86,-1.65,"SDCBP",13978
"ISG20",5.4,7.06,-1.66,"ISG20",13979
"SSR1",3.68,5.34,-1.66,"SSR1",13980
"MDS2",0.05,1.71,-1.66,"MDS2",13981
"EPHA4",0.07,1.73,-1.66,"EPHA4",13982
"ATP8A1",1.91,3.57,-1.66,"ATP8A1",13983
"SGMS2",0,1.66,-1.66,"SGMS2",13984
"VNN2",0.27,1.93,-1.66,"VNN2",13985
"GBGT1",0,1.66,-1.66,"GBGT1",13986
"MS4A3",0,1.66,-1.66,"MS4A3",13987
"SYNE3",1.57,3.23,-1.66,"SYNE3",13988
"ABHD2",1.72,3.38,-1.66,"ABHD2",13989
"MYH10",0.03,1.69,-1.66,"MYH10",13990
"CD300C",0,1.66,-1.66,"CD300C",13991
"BTBD3",0,1.66,-1.66,"BTBD3",13992
"ACSS2",0,1.66,-1.66,"ACSS2",13993
"TSC22D2",1.71,3.37,-1.66,"TSC22D2",13994
"BRPF3",0.46,2.12,-1.66,"BRPF3",13995
"C1GALT1C1",2.02,3.68,-1.66,"C1GALT1C1",13996
"NIPSNAP3A",0.75,2.41,-1.66,"NIPSNAP3A",13997
"C11orf21",0.82,2.48,-1.66,"C11orf21",13998
"ZWINT",0.77,2.43,-1.66,"ZWINT",13999
"MPV17L",0.16,1.82,-1.66,"MPV17L",14000
"DLGAP4",1.42,3.08,-1.66,"DLGAP4",14001
"SAMHD1",3.34,5,-1.66,"SAMHD1",14002
"RGS19",2.67,4.33,-1.66,"RGS19",14003
"OS9",3.32,4.98,-1.66,"OS9",14004
"SLC35B1",2.35,4.02,-1.67,"SLC35B1",14005
"LDLRAP1",1.17,2.84,-1.67,"LDLRAP1",14006
"CLSPN",0.54,2.21,-1.67,"CLSPN",14007
"SP140L",2.88,4.55,-1.67,"SP140L",14008
"CAMK2D",1.87,3.54,-1.67,"CAMK2D",14009
"MAML3",0,1.67,-1.67,"MAML3",14010
"SLC22A18AS",0.06,1.73,-1.67,"SLC22A18AS",14011
"SBF2",0.21,1.88,-1.67,"SBF2",14012
"KCNC1",0.73,2.4,-1.67,"KCNC1",14013
"FADS1",0.31,1.98,-1.67,"FADS1",14014
"MVK",0.69,2.36,-1.67,"MVK",14015
"RCBTB2",0.79,2.46,-1.67,"RCBTB2",14016
"SMAD3",1.23,2.9,-1.67,"SMAD3",14017
"NPIPB11",0.83,2.5,-1.67,"NPIPB11",14018
"PLXNB2",0.23,1.9,-1.67,"PLXNB2",14019
"MAP3K7CL",0.44,2.11,-1.67,"MAP3K7CL",14020
"MAPK8",1.18,2.85,-1.67,"MAPK8",14021
"EPHB6",0.93,2.61,-1.68,"EPHB6",14022
"CNPY2",3.49,5.17,-1.68,"CNPY2",14023
"RILP",0.6,2.28,-1.68,"RILP",14024
"PIM3",3.41,5.09,-1.68,"PIM3",14025
"DGKD",1.16,2.84,-1.68,"DGKD",14026
"LINC00694",0,1.68,-1.68,"LINC00694",14027
"ACOT13",1.68,3.36,-1.68,"ACOT13",14028
"STK38L",1.14,2.82,-1.68,"STK38L",14029
"LATS2",0,1.68,-1.68,"LATS2",14030
"WDFY2",1.86,3.54,-1.68,"WDFY2",14031
"SPRED1",0.06,1.74,-1.68,"SPRED1",14032
"ZMYND15",0,1.68,-1.68,"ZMYND15",14033
"MYO1D",0,1.68,-1.68,"MYO1D",14034
"TNFRSF11A",0,1.68,-1.68,"TNFRSF11A",14035
"GZF1",0.53,2.21,-1.68,"GZF1",14036
"SIGLEC9",0,1.68,-1.68,"SIGLEC9",14037
"BIK",0.49,2.17,-1.68,"BIK",14038
"OXR1",1.79,3.47,-1.68,"OXR1",14039
"GKAP1",0.44,2.12,-1.68,"GKAP1",14040
"THAP2",1.17,2.85,-1.68,"THAP2",14041
"FXYD1",0.15,1.83,-1.68,"FXYD1",14042
"CEP78",1.57,3.26,-1.69,"CEP78",14043
"GBE1",0.64,2.33,-1.69,"GBE1",14044
"NFKBIZ",3.98,5.67,-1.69,"NFKBIZ",14045
"HEXB",2.47,4.16,-1.69,"HEXB",14046
"GATA1",0,1.69,-1.69,"GATA1",14047
"SLC31A1",0.67,2.36,-1.69,"SLC31A1",14048
"PALD1",0,1.69,-1.69,"PALD1",14049
"NEK3",0.08,1.77,-1.69,"NEK3",14050
"NUBPL",0.58,2.27,-1.69,"NUBPL",14051
"PRC1",0.31,2,-1.69,"PRC1",14052
"SNRNP25",1.87,3.56,-1.69,"SNRNP25",14053
"SLC39A11",0.9,2.59,-1.69,"SLC39A11",14054
"PDRG1",1.5,3.19,-1.69,"PDRG1",14055
"MANBA",0.97,2.66,-1.69,"MANBA",14056
"DTWD2",0.16,1.85,-1.69,"DTWD2",14057
"MAF",4.02,5.71,-1.69,"MAF",14058
"MBP",2.96,4.65,-1.69,"MBP",14059
"LAPTM5",6.07,7.77,-1.7,"LAPTM5",14060
"KIAA0930",0.81,2.51,-1.7,"KIAA0930",14061
"CNKSR1",0,1.7,-1.7,"CNKSR1",14062
"RP5.1052I5.2",0,1.7,-1.7,"RP5.1052I5.2",14063
"SCN3A",0,1.7,-1.7,"SCN3A",14064
"MYD88",1.64,3.34,-1.7,"MYD88",14065
"UBA5",1.89,3.59,-1.7,"UBA5",14066
"MSC",0.03,1.73,-1.7,"MSC",14067
"SLC28A3",0.03,1.73,-1.7,"SLC28A3",14068
"PAPSS2",0,1.7,-1.7,"PAPSS2",14069
"EMP1",0,1.7,-1.7,"EMP1",14070
"HSD3B7",0,1.7,-1.7,"HSD3B7",14071
"DEF8",1.45,3.15,-1.7,"DEF8",14072
"PDE6G",0.06,1.76,-1.7,"PDE6G",14073
"CIB3",0,1.7,-1.7,"CIB3",14074
"VAMP5",4.24,5.94,-1.7,"VAMP5",14075
"ZNF141",1.02,2.72,-1.7,"ZNF141",14076
"ATP6V1B2",2.54,4.24,-1.7,"ATP6V1B2",14077
"ANK3",0.73,2.43,-1.7,"ANK3",14078
"LRRC27",0.17,1.87,-1.7,"LRRC27",14079
"MAPK6",2.29,3.99,-1.7,"MAPK6",14080
"ABI3",2.5,4.2,-1.7,"ABI3",14081
"PITPNC1",1.98,3.68,-1.7,"PITPNC1",14082
"C17orf58",0.38,2.08,-1.7,"C17orf58",14083
"UBE2S",1.65,3.35,-1.7,"UBE2S",14084
"GTSE1",0.16,1.86,-1.7,"GTSE1",14085
"PGD",1.55,3.26,-1.71,"PGD",14086
"MAD2L1",1.05,2.76,-1.71,"MAD2L1",14087
"ZNF140",1.11,2.82,-1.71,"ZNF140",14088
"CASS4",0.55,2.26,-1.71,"CASS4",14089
"ST6GALNAC3",0.03,1.74,-1.71,"ST6GALNAC3",14090
"WDR12",0.86,2.57,-1.71,"WDR12",14091
"C4orf32",0.75,2.46,-1.71,"C4orf32",14092
"SETD7",0.08,1.79,-1.71,"SETD7",14093
"IL18BP",0.59,2.3,-1.71,"IL18BP",14094
"PLEKHB1",0.22,1.93,-1.71,"PLEKHB1",14095
"LMBR1L",2.15,3.86,-1.71,"LMBR1L",14096
"ENKD1",0.1,1.81,-1.71,"ENKD1",14097
"COL1A1",0,1.71,-1.71,"COL1A1",14098
"ISOC2",1.9,3.61,-1.71,"ISOC2",14099
"SNX8",1.01,2.72,-1.71,"SNX8",14100
"RRS1",1.47,3.18,-1.71,"RRS1",14101
"NR3C1",4.37,6.09,-1.72,"NR3C1",14102
"CHST12",3.29,5.01,-1.72,"CHST12",14103
"CTTN",0.33,2.05,-1.72,"CTTN",14104
"PPP2R5C",4.75,6.47,-1.72,"PPP2R5C",14105
"THEM4",1.41,3.13,-1.72,"THEM4",14106
"C2orf76",1.22,2.94,-1.72,"C2orf76",14107
"AFP",0,1.72,-1.72,"AFP",14108
"CRIP3",0,1.72,-1.72,"CRIP3",14109
"CLIC5",0.08,1.8,-1.72,"CLIC5",14110
"FAM135A",0.49,2.21,-1.72,"FAM135A",14111
"FILIP1",0,1.72,-1.72,"FILIP1",14112
"SOBP",0.02,1.74,-1.72,"SOBP",14113
"HSPA2",0.25,1.97,-1.72,"HSPA2",14114
"MMP25",0,1.72,-1.72,"MMP25",14115
"MT1G",0.06,1.78,-1.72,"MT1G",14116
"TMEM97",0.28,2,-1.72,"TMEM97",14117
"TMED1",1.64,3.36,-1.72,"TMED1",14118
"COX7A1",0,1.72,-1.72,"COX7A1",14119
"C19orf84",0,1.72,-1.72,"C19orf84",14120
"LILRA1",0,1.72,-1.72,"LILRA1",14121
"ARMCX3",2.64,4.36,-1.72,"ARMCX3",14122
"OSTF1",3.69,5.41,-1.72,"OSTF1",14123
"NRIP3",0.13,1.85,-1.72,"NRIP3",14124
"REXO2",2.39,4.11,-1.72,"REXO2",14125
"MLEC",3.1,4.82,-1.72,"MLEC",14126
"ALKBH7",2.57,4.29,-1.72,"ALKBH7",14127
"RNF125",2.91,4.64,-1.73,"RNF125",14128
"NFIA",0.28,2.01,-1.73,"NFIA",14129
"CCNA2",0.28,2.01,-1.73,"CCNA2",14130
"MYB",0.55,2.28,-1.73,"MYB",14131
"SLC50A1",1.98,3.71,-1.73,"SLC50A1",14132
"CCNYL1",0.25,1.98,-1.73,"CCNYL1",14133
"ALPK1",0.25,1.98,-1.73,"ALPK1",14134
"CFB",0.1,1.83,-1.73,"CFB",14135
"SEC63",2.98,4.71,-1.73,"SEC63",14136
"FAM3C",3.02,4.75,-1.73,"FAM3C",14137
"JADE3",0,1.73,-1.73,"JADE3",14138
"ANK1",0,1.73,-1.73,"ANK1",14139
"PIP4K2A",3.64,5.37,-1.73,"PIP4K2A",14140
"DNMBP",0.03,1.76,-1.73,"DNMBP",14141
"TRMT61A",0.82,2.55,-1.73,"TRMT61A",14142
"SPACA3",0,1.73,-1.73,"SPACA3",14143
"PLXDC1",0.1,1.83,-1.73,"PLXDC1",14144
"DENND6B",1.35,3.08,-1.73,"DENND6B",14145
"STARD3NL",1.66,3.39,-1.73,"STARD3NL",14146
"RCN1",1.14,2.87,-1.73,"RCN1",14147
"BCKDK",1.66,3.39,-1.73,"BCKDK",14148
"FOSL2",2.92,4.65,-1.73,"FOSL2",14149
"REL",4.21,5.94,-1.73,"REL",14150
"ZFP36L2",6.71,8.45,-1.74,"ZFP36L2",14151
"ACAA1",2.43,4.17,-1.74,"ACAA1",14152
"PRPS2",1.58,3.32,-1.74,"PRPS2",14153
"SLC25A43",0.35,2.09,-1.74,"SLC25A43",14154
"GZMM",3.56,5.3,-1.74,"GZMM",14155
"IGF2BP2",0,1.74,-1.74,"IGF2BP2",14156
"TMEM170B",0,1.74,-1.74,"TMEM170B",14157
"NKX3.1",0,1.74,-1.74,"NKX3.1",14158
"DNAJC5B",0,1.74,-1.74,"DNAJC5B",14159
"SCX",0.04,1.78,-1.74,"SCX",14160
"FAIM2",0.05,1.79,-1.74,"FAIM2",14161
"DLGAP5",0.06,1.8,-1.74,"DLGAP5",14162
"TMEM107",1.78,3.52,-1.74,"TMEM107",14163
"PNMT",0,1.74,-1.74,"PNMT",14164
"ZSWIM4",1.36,3.1,-1.74,"ZSWIM4",14165
"ZNF584",0.25,1.99,-1.74,"ZNF584",14166
"RNF19B",0.38,2.12,-1.74,"RNF19B",14167
"GLO1",2.46,4.2,-1.74,"GLO1",14168
"PLEKHF2",1.92,3.66,-1.74,"PLEKHF2",14169
"DENND3",0.82,2.56,-1.74,"DENND3",14170
"CST7",5.22,6.96,-1.74,"CST7",14171
"ZNF333",0.78,2.53,-1.75,"ZNF333",14172
"C1orf56",4.37,6.12,-1.75,"C1orf56",14173
"TMEM39A",1.42,3.17,-1.75,"TMEM39A",14174
"RPL22L1",3.88,5.63,-1.75,"RPL22L1",14175
"GNMT",0.07,1.82,-1.75,"GNMT",14176
"STK17A",4.22,5.97,-1.75,"STK17A",14177
"TBL2",1.08,2.83,-1.75,"TBL2",14178
"MEGF9",0.58,2.33,-1.75,"MEGF9",14179
"BET1L",1.08,2.83,-1.75,"BET1L",14180
"MPPED2",0,1.75,-1.75,"MPPED2",14181
"ASRGL1",0.12,1.87,-1.75,"ASRGL1",14182
"DGAT2",0,1.75,-1.75,"DGAT2",14183
"VCL",0.37,2.12,-1.75,"VCL",14184
"BAG3",1.06,2.81,-1.75,"BAG3",14185
"ITGA5",0.37,2.12,-1.75,"ITGA5",14186
"LINC00176",0.09,1.84,-1.75,"LINC00176",14187
"CUX1",1.16,2.91,-1.75,"CUX1",14188
"ZBTB32",1.16,2.91,-1.75,"ZBTB32",14189
"DPY19L4",0.6,2.36,-1.76,"DPY19L4",14190
"RAB8B",3.55,5.31,-1.76,"RAB8B",14191
"SAT2",2.24,4,-1.76,"SAT2",14192
"PTCH2",0.43,2.19,-1.76,"PTCH2",14193
"CLCN4",0,1.76,-1.76,"CLCN4",14194
"CA5B",0.53,2.29,-1.76,"CA5B",14195
"RDH10",0.8,2.56,-1.76,"RDH10",14196
"IL7",0.47,2.23,-1.76,"IL7",14197
"CDK5R1",0.06,1.82,-1.76,"CDK5R1",14198
"PRCD",0,1.76,-1.76,"PRCD",14199
"CDKN2AIP",1.73,3.49,-1.76,"CDKN2AIP",14200
"RNH1",3.28,5.04,-1.76,"RNH1",14201
"HAGHL",0.86,2.62,-1.76,"HAGHL",14202
"MAP2K6",0.46,2.22,-1.76,"MAP2K6",14203
"ZFP36",6.56,8.32,-1.76,"ZFP36",14204
"ATP6V1F",4,5.77,-1.77,"ATP6V1F",14205
"ACBD3",1.8,3.57,-1.77,"ACBD3",14206
